,query
79,"SELECT DISTINCT (str(?label) as ?label) ?lng ?lat ?abstract ?link ?thumbnail  (GROUP_CONCAT(?type; separator=',') as ?types)  WHERE { ?res <http://www.w3.org/2003/01/geo/wgs84_pos#long> ?lng. ?res <http://www.w3.org/2003/01/geo/wgs84_pos#lat> ?lat. ?res rdfs:label ?label . ?res foaf:isPrimaryTopicOf ?link. ?res <http://dbpedia.org/ontology/thumbnail> ?thumbnail. ?res <http://dbpedia.org/ontology/abstract> ?abstract. ?res rdf:type ?type_url . ?type_url rdfs:label ?type . FILTER ((?lng > 15.036318898200987 AND ?lng < 15.040342211723326 AND ?lat > 37.51382360800492 AND ?lat < 37.51586602370999) AND  !(?lng > 14.987411499023436 AND ?lng < 15.051784515380858 AND ?lat > 37.51585325878542 AND ?lat < 37.54852431303352) AND  !(?lng > 14.973936080932619 AND ?lng < 15.03830909729004 AND ?lat > 37.50209991181568 AND ?lat < 37.53477698849112) AND  !(?lng > 14.99736785888672 AND ?lng < 15.061740875244142 AND ?lat > 37.50924924506483 AND ?lat < 37.541923191366955) AND  !(?lng > 14.997625350952148 AND ?lng < 15.06199836730957 AND ?lat > 37.505708708459636 AND ?lat < 37.53838420506797) AND  !(?lng > 14.982690811157227 AND ?lng < 15.047063827514648 AND ?lat > 37.50598106339105 AND ?lat < 37.53865644074688) AND  !(?lng > 15.006809234619139 AND ?lng < 15.07118225097656 AND ?lat > 37.49420080481394 AND ?lat < 37.52688133956392) AND  !("
80,"SELECT DISTINCT (str(?label) as ?label) ?lng ?lat ?abstract ?link ?thumbnail  (GROUP_CONCAT(?type; separator=',') as ?types)  WHERE { ?res <http://www.w3.org/2003/01/geo/wgs84_pos#long> ?lng. ?res <http://www.w3.org/2003/01/geo/wgs84_pos#lat> ?lat. ?res rdfs:label ?label . ?res foaf:isPrimaryTopicOf ?link. ?res <http://dbpedia.org/ontology/thumbnail> ?thumbnail. ?res <http://dbpedia.org/ontology/abstract> ?abstract. ?res rdf:type ?type_url . ?type_url rdfs:label ?type . FILTER ((?lng > 15.037461519241331 AND ?lng < 15.04148483276367 AND ?lat > 37.51535968002745 AND ?lat < 37.51740205369391) AND  !(?lng > 14.987411499023436 AND ?lng < 15.051784515380858 AND ?lat > 37.51585325878542 AND ?lat < 37.54852431303352) AND  !(?lng > 14.973936080932619 AND ?lng < 15.03830909729004 AND ?lat > 37.50209991181568 AND ?lat < 37.53477698849112) AND  !(?lng > 14.99736785888672 AND ?lng < 15.061740875244142 AND ?lat > 37.50924924506483 AND ?lat < 37.541923191366955) AND  !(?lng > 14.997625350952148 AND ?lng < 15.06199836730957 AND ?lat > 37.505708708459636 AND ?lat < 37.53838420506797) AND  !(?lng > 14.982690811157227 AND ?lng < 15.047063827514648 AND ?lat > 37.50598106339105 AND ?lat < 37.53865644074688) AND  !(?lng > 15.006809234619139 AND ?lng < 15.07118225097656 AND ?lat > 37.49420080481394 AND ?lat < 37.52688133956392) AND  !(%"
81,"SELECT DISTINCT (str(?label) as ?label) ?lng ?lat ?abstract ?link ?thumbnail  (GROUP_CONCAT(?type; separator=',') as ?types)  WHERE { ?res <http://www.w3.org/2003/01/geo/wgs84_pos#long> ?lng. ?res <http://www.w3.org/2003/01/geo/wgs84_pos#lat> ?lat. ?res rdfs:label ?label . ?res foaf:isPrimaryTopicOf ?link. ?res <http://dbpedia.org/ontology/thumbnail> ?thumbnail. ?res <http://dbpedia.org/ontology/abstract> ?abstract. ?res rdf:type ?type_url . ?type_url rdfs:label ?type . FILTER ((?lng > 15.037139654159544 AND ?lng < 15.041162967681883 AND ?lat > 37.51690423026461 AND ?lat < 37.51894656165897) AND  !(?lng > 14.987411499023436 AND ?lng < 15.051784515380858 AND ?lat > 37.51585325878542 AND ?lat < 37.54852431303352) AND  !(?lng > 14.973936080932619 AND ?lng < 15.03830909729004 AND ?lat > 37.50209991181568 AND ?lat < 37.53477698849112) AND  !(?lng > 14.99736785888672 AND ?lng < 15.061740875244142 AND ?lat > 37.50924924506483 AND ?lat < 37.541923191366955) AND  !(?lng > 14.997625350952148 AND ?lng < 15.06199836730957 AND ?lat > 37.505708708459636 AND ?lat < 37.53838420506797) AND  !(?lng > 14.982690811157227 AND ?lng < 15.047063827514648 AND ?lat > 37.50598106339105 AND ?lat < 37.53865644074688) AND  !(?lng > 15.006809234619139 AND ?lng < 15.07118225097656 AND ?lat > 37.49420080481394 AND ?lat < 37.52688133956392) AND  !("
82,"SELECT DISTINCT (str(?label) as ?label) ?lng ?lat ?abstract ?link ?thumbnail  (GROUP_CONCAT(?type; separator=',') as ?types)  WHERE { ?res <http://www.w3.org/2003/01/geo/wgs84_pos#long> ?lng. ?res <http://www.w3.org/2003/01/geo/wgs84_pos#lat> ?lat. ?res rdfs:label ?label . ?res foaf:isPrimaryTopicOf ?link. ?res <http://dbpedia.org/ontology/thumbnail> ?thumbnail. ?res <http://dbpedia.org/ontology/abstract> ?abstract. ?res rdf:type ?type_url . ?type_url rdfs:label ?type . FILTER ((?lng > 15.037316679954527 AND ?lng < 15.041339993476866 AND ?lat > 37.51795518694251 AND ?lat < 37.51999748957288) AND  !(?lng > 14.987411499023436 AND ?lng < 15.051784515380858 AND ?lat > 37.51585325878542 AND ?lat < 37.54852431303352) AND  !(?lng > 14.973936080932619 AND ?lng < 15.03830909729004 AND ?lat > 37.50209991181568 AND ?lat < 37.53477698849112) AND  !(?lng > 14.99736785888672 AND ?lng < 15.061740875244142 AND ?lat > 37.50924924506483 AND ?lat < 37.541923191366955) AND  !(?lng > 14.997625350952148 AND ?lng < 15.06199836730957 AND ?lat > 37.505708708459636 AND ?lat < 37.53838420506797) AND  !(?lng > 14.982690811157227 AND ?lng < 15.047063827514648 AND ?lat > 37.50598106339105 AND ?lat < 37.53865644074688) AND  !(?lng > 15.006809234619139 AND ?lng < 15.07118225097656 AND ?lat > 37.49420080481394 AND ?lat < 37.52688133956392) AND  !("
83,"SELECT DISTINCT (str(?label) as ?label) ?lng ?lat ?abstract ?link ?thumbnail  (GROUP_CONCAT(?type; separator=',') as ?types)  WHERE { ?res <http://www.w3.org/2003/01/geo/wgs84_pos#long> ?lng. ?res <http://www.w3.org/2003/01/geo/wgs84_pos#lat> ?lat. ?res rdfs:label ?label . ?res foaf:isPrimaryTopicOf ?link. ?res <http://dbpedia.org/ontology/thumbnail> ?thumbnail. ?res <http://dbpedia.org/ontology/abstract> ?abstract. ?res rdf:type ?type_url . ?type_url rdfs:label ?type . FILTER ((?lng > 15.037697553634644 AND ?lng < 15.041720867156982 AND ?lat > 37.51770840492278 AND ?lat < 37.51975071430748) AND  !(?lng > 14.987411499023436 AND ?lng < 15.051784515380858 AND ?lat > 37.51585325878542 AND ?lat < 37.54852431303352) AND  !(?lng > 14.973936080932619 AND ?lng < 15.03830909729004 AND ?lat > 37.50209991181568 AND ?lat < 37.53477698849112) AND  !(?lng > 14.99736785888672 AND ?lng < 15.061740875244142 AND ?lat > 37.50924924506483 AND ?lat < 37.541923191366955) AND  !(?lng > 14.997625350952148 AND ?lng < 15.06199836730957 AND ?lat > 37.505708708459636 AND ?lat < 37.53838420506797) AND  !(?lng > 14.982690811157227 AND ?lng < 15.047063827514648 AND ?lat > 37.50598106339105 AND ?lat < 37.53865644074688) AND  !(?lng > 15.006809234619139 AND ?lng < 15.07118225097656 AND ?lat > 37.49420080481394 AND ?lat < 37.52688133956392) AND  !("
84,"SELECT DISTINCT (str(?label) as ?label) ?lng ?lat ?abstract ?link ?thumbnail  (GROUP_CONCAT(?type; separator=',') as ?types)  WHERE { ?res <http://www.w3.org/2003/01/geo/wgs84_pos#long> ?lng. ?res <http://www.w3.org/2003/01/geo/wgs84_pos#lat> ?lat. ?res rdfs:label ?label . ?res foaf:isPrimaryTopicOf ?link. ?res <http://dbpedia.org/ontology/thumbnail> ?thumbnail. ?res <http://dbpedia.org/ontology/abstract> ?abstract. ?res rdf:type ?type_url . ?type_url rdfs:label ?type . FILTER ((?lng > 15.038078427314758 AND ?lng < 15.042101740837097 AND ?lat > 37.51857639324129 AND ?lat < 37.520618678869305) AND  !(?lng > 14.987411499023436 AND ?lng < 15.051784515380858 AND ?lat > 37.51585325878542 AND ?lat < 37.54852431303352) AND  !(?lng > 14.973936080932619 AND ?lng < 15.03830909729004 AND ?lat > 37.50209991181568 AND ?lat < 37.53477698849112) AND  !(?lng > 14.99736785888672 AND ?lng < 15.061740875244142 AND ?lat > 37.50924924506483 AND ?lat < 37.541923191366955) AND  !(?lng > 14.997968673706055 AND ?lng < 15.062341690063477 AND ?lat > 37.52007407483412 AND ?lat < 37.552743280459694) AND  !(?lng > 14.997625350952148 AND ?lng < 15.06199836730957 AND ?lat > 37.505708708459636 AND ?lat < 37.53838420506797) AND  !(?lng > 14.982690811157227 AND ?lng < 15.047063827514648 AND ?lat > 37.50598106339105 AND ?lat < 37.53865644074688) AND  !"
85,"SELECT DISTINCT (str(?label) as ?label) ?lng ?lat ?abstract ?link ?thumbnail  (GROUP_CONCAT(?type; separator=',') as ?types)  WHERE { ?res <http://www.w3.org/2003/01/geo/wgs84_pos#long> ?lng. ?res <http://www.w3.org/2003/01/geo/wgs84_pos#lat> ?lat. ?res rdfs:label ?label . ?res foaf:isPrimaryTopicOf ?link. ?res <http://dbpedia.org/ontology/thumbnail> ?thumbnail. ?res <http://dbpedia.org/ontology/abstract> ?abstract. ?res rdf:type ?type_url . ?type_url rdfs:label ?type . FILTER ((?lng > 15.037751197814941 AND ?lng < 15.04177451133728 AND ?lat > 37.51740205369391 AND ?lat < 37.519444371463265) AND  !(?lng > 14.987411499023436 AND ?lng < 15.051784515380858 AND ?lat > 37.51585325878542 AND ?lat < 37.54852431303352) AND  !(?lng > 14.973936080932619 AND ?lng < 15.03830909729004 AND ?lat > 37.50209991181568 AND ?lat < 37.53477698849112) AND  !(?lng > 14.99736785888672 AND ?lng < 15.061740875244142 AND ?lat > 37.50924924506483 AND ?lat < 37.541923191366955) AND  !(?lng > 14.997625350952148 AND ?lng < 15.06199836730957 AND ?lat > 37.505708708459636 AND ?lat < 37.53838420506797) AND  !(?lng > 14.982690811157227 AND ?lng < 15.047063827514648 AND ?lat > 37.50598106339105 AND ?lat < 37.53865644074688) AND  !(?lng > 15.006809234619139 AND ?lng < 15.07118225097656 AND ?lat > 37.49420080481394 AND ?lat < 37.52688133956392) AND  !("
86,"SELECT DISTINCT (str(?label) as ?label) ?lng ?lat ?abstract ?link ?thumbnail  (GROUP_CONCAT(?type; separator=',') as ?types)  WHERE { ?res <http://www.w3.org/2003/01/geo/wgs84_pos#long> ?lng. ?res <http://www.w3.org/2003/01/geo/wgs84_pos#lat> ?lat. ?res rdfs:label ?label . ?res foaf:isPrimaryTopicOf ?link. ?res <http://dbpedia.org/ontology/thumbnail> ?thumbnail. ?res <http://dbpedia.org/ontology/abstract> ?abstract. ?res rdf:type ?type_url . ?type_url rdfs:label ?type . FILTER ((?lng > 15.038164258003235 AND ?lng < 15.042187571525574 AND ?lat > 37.51660638559935 AND ?lat < 37.51864872514543) AND  !(?lng > 14.987411499023436 AND ?lng < 15.051784515380858 AND ?lat > 37.51585325878542 AND ?lat < 37.54852431303352) AND  !(?lng > 14.973936080932619 AND ?lng < 15.03830909729004 AND ?lat > 37.50209991181568 AND ?lat < 37.53477698849112) AND  !(?lng > 14.99736785888672 AND ?lng < 15.061740875244142 AND ?lat > 37.50924924506483 AND ?lat < 37.541923191366955) AND  !(?lng > 14.997625350952148 AND ?lng < 15.06199836730957 AND ?lat > 37.505708708459636 AND ?lat < 37.53838420506797) AND  !(?lng > 14.982690811157227 AND ?lng < 15.047063827514648 AND ?lat > 37.50598106339105 AND ?lat < 37.53865644074688) AND  !(?lng > 15.006809234619139 AND ?lng < 15.07118225097656 AND ?lat > 37.49420080481394 AND ?lat < 37.52688133956392) AND  !("
87,"SELECT DISTINCT (str(?label) as ?label) ?lng ?lat ?abstract ?link ?thumbnail  (GROUP_CONCAT(?type; separator=',') as ?types)  WHERE { ?res <http://www.w3.org/2003/01/geo/wgs84_pos#long> ?lng. ?res <http://www.w3.org/2003/01/geo/wgs84_pos#lat> ?lat. ?res rdfs:label ?label . ?res foaf:isPrimaryTopicOf ?link. ?res <http://dbpedia.org/ontology/thumbnail> ?thumbnail. ?res <http://dbpedia.org/ontology/abstract> ?abstract. ?res rdf:type ?type_url . ?type_url rdfs:label ?type . FILTER ((?lng > 15.039167404174805 AND ?lng < 15.043190717697144 AND ?lat > 37.51521926478434 AND ?lat < 37.5172616422937) AND  !(?lng > 14.987411499023436 AND ?lng < 15.051784515380858 AND ?lat > 37.51585325878542 AND ?lat < 37.54852431303352) AND  !(?lng > 14.99736785888672 AND ?lng < 15.061740875244142 AND ?lat > 37.50924924506483 AND ?lat < 37.541923191366955) AND  !(?lng > 14.997625350952148 AND ?lng < 15.06199836730957 AND ?lat > 37.505708708459636 AND ?lat < 37.53838420506797) AND  !(?lng > 14.982690811157227 AND ?lng < 15.047063827514648 AND ?lat > 37.50598106339105 AND ?lat < 37.53865644074688) AND  !(?lng > 15.006809234619139 AND ?lng < 15.07118225097656 AND ?lat > 37.49420080481394 AND ?lat < 37.52688133956392) AND  !(?lng > 14.995994567871094 AND ?lng < 15.060367584228516 AND ?lat > 37.505163995615966 AND ?lat < 37.5378397307284) AND  !("
88,"SELECT DISTINCT (str(?label) as ?label) ?lng ?lat ?abstract ?link ?thumbnail  (GROUP_CONCAT(?type; separator=',') as ?types)  WHERE { ?res <http://www.w3.org/2003/01/geo/wgs84_pos#long> ?lng. ?res <http://www.w3.org/2003/01/geo/wgs84_pos#lat> ?lat. ?res rdfs:label ?label . ?res foaf:isPrimaryTopicOf ?link. ?res <http://dbpedia.org/ontology/thumbnail> ?thumbnail. ?res <http://dbpedia.org/ontology/abstract> ?abstract. ?res rdf:type ?type_url . ?type_url rdfs:label ?type . FILTER ((?lng > 15.037965774536131 AND ?lng < 15.04198908805847 AND ?lat > 37.51462781586027 AND ?lat < 37.51667020955626) AND  !(?lng > 14.987411499023436 AND ?lng < 15.051784515380858 AND ?lat > 37.51585325878542 AND ?lat < 37.54852431303352) AND  !(?lng > 14.973936080932619 AND ?lng < 15.03830909729004 AND ?lat > 37.50209991181568 AND ?lat < 37.53477698849112) AND  !(?lng > 14.99736785888672 AND ?lng < 15.061740875244142 AND ?lat > 37.50924924506483 AND ?lat < 37.541923191366955) AND  !(?lng > 14.997625350952148 AND ?lng < 15.06199836730957 AND ?lat > 37.505708708459636 AND ?lat < 37.53838420506797) AND  !(?lng > 14.982690811157227 AND ?lng < 15.047063827514648 AND ?lat > 37.50598106339105 AND ?lat < 37.53865644074688) AND  !(?lng > 15.006809234619139 AND ?lng < 15.07118225097656 AND ?lat > 37.49420080481394 AND ?lat < 37.52688133956392) AND  !(%"
89,"SELECT DISTINCT (str(?label) as ?label) ?lng ?lat ?abstract ?link ?thumbnail  (GROUP_CONCAT(?type; separator=',') as ?types)  WHERE { ?res <http://www.w3.org/2003/01/geo/wgs84_pos#long> ?lng. ?res <http://www.w3.org/2003/01/geo/wgs84_pos#lat> ?lat. ?res rdfs:label ?label . ?res foaf:isPrimaryTopicOf ?link. ?res <http://dbpedia.org/ontology/thumbnail> ?thumbnail. ?res <http://dbpedia.org/ontology/abstract> ?abstract. ?res rdf:type ?type_url . ?type_url rdfs:label ?type . FILTER ((?lng > 15.03698945045471 AND ?lng < 15.041012763977049 AND ?lat > 37.51384062836677 AND ?lat < 37.51588304360603) AND  !(?lng > 14.987411499023436 AND ?lng < 15.051784515380858 AND ?lat > 37.51585325878542 AND ?lat < 37.54852431303352) AND  !(?lng > 14.973936080932619 AND ?lng < 15.03830909729004 AND ?lat > 37.50209991181568 AND ?lat < 37.53477698849112) AND  !(?lng > 14.99736785888672 AND ?lng < 15.061740875244142 AND ?lat > 37.50924924506483 AND ?lat < 37.541923191366955) AND  !(?lng > 14.997625350952148 AND ?lng < 15.06199836730957 AND ?lat > 37.505708708459636 AND ?lat < 37.53838420506797) AND  !(?lng > 14.982690811157227 AND ?lng < 15.047063827514648 AND ?lat > 37.50598106339105 AND ?lat < 37.53865644074688) AND  !(?lng > 15.006809234619139 AND ?lng < 15.07118225097656 AND ?lat > 37.49420080481394 AND ?lat < 37.52688133956392) AND  !(%"
90,"SELECT DISTINCT (str(?label) as ?label) ?lng ?lat ?abstract ?link ?thumbnail  (GROUP_CONCAT(?type; separator=',') as ?types)  WHERE { ?res <http://www.w3.org/2003/01/geo/wgs84_pos#long> ?lng. ?res <http://www.w3.org/2003/01/geo/wgs84_pos#lat> ?lat. ?res rdfs:label ?label . ?res foaf:isPrimaryTopicOf ?link. ?res <http://dbpedia.org/ontology/thumbnail> ?thumbnail. ?res <http://dbpedia.org/ontology/abstract> ?abstract. ?res rdf:type ?type_url . ?type_url rdfs:label ?type . FILTER ((?lng > 15.036361813545227 AND ?lng < 15.040385127067566 AND ?lat > 37.51324491339305 AND ?lat < 37.515287344935196) AND  !(?lng > 14.973936080932619 AND ?lng < 15.03830909729004 AND ?lat > 37.50209991181568 AND ?lat < 37.53477698849112) AND  !(?lng > 14.99736785888672 AND ?lng < 15.061740875244142 AND ?lat > 37.50924924506483 AND ?lat < 37.541923191366955) AND  !(?lng > 14.997625350952148 AND ?lng < 15.06199836730957 AND ?lat > 37.505708708459636 AND ?lat < 37.53838420506797) AND  !(?lng > 14.982690811157227 AND ?lng < 15.047063827514648 AND ?lat > 37.50598106339105 AND ?lat < 37.53865644074688) AND  !(?lng > 15.006809234619139 AND ?lng < 15.07118225097656 AND ?lat > 37.49420080481394 AND ?lat < 37.52688133956392) AND  !(?lng > 14.995994567871094 AND ?lng < 15.060367584228516 AND ?lat > 37.505163995615966 AND ?lat < 37.5378397307284) AND  !%2"
91,"SELECT DISTINCT (str(?label) as ?label) ?lng ?lat ?abstract ?link ?thumbnail  (GROUP_CONCAT(?type; separator=',') as ?types)  WHERE { ?res <http://www.w3.org/2003/01/geo/wgs84_pos#long> ?lng. ?res <http://www.w3.org/2003/01/geo/wgs84_pos#lat> ?lat. ?res rdfs:label ?label . ?res foaf:isPrimaryTopicOf ?link. ?res <http://dbpedia.org/ontology/thumbnail> ?thumbnail. ?res <http://dbpedia.org/ontology/abstract> ?abstract. ?res rdf:type ?type_url . ?type_url rdfs:label ?type . FILTER ((?lng > 15.037397146224974 AND ?lng < 15.041420459747313 AND ?lat > 37.512427925125536 AND ?lat < 37.51447037902581) AND  !(?lng > 14.973936080932619 AND ?lng < 15.03830909729004 AND ?lat > 37.50209991181568 AND ?lat < 37.53477698849112) AND  !(?lng > 14.99736785888672 AND ?lng < 15.061740875244142 AND ?lat > 37.50924924506483 AND ?lat < 37.541923191366955) AND  !(?lng > 14.997625350952148 AND ?lng < 15.06199836730957 AND ?lat > 37.505708708459636 AND ?lat < 37.53838420506797) AND  !(?lng > 14.982690811157227 AND ?lng < 15.047063827514648 AND ?lat > 37.50598106339105 AND ?lat < 37.53865644074688) AND  !(?lng > 15.006809234619139 AND ?lng < 15.07118225097656 AND ?lat > 37.49420080481394 AND ?lat < 37.52688133956392) AND  !(?lng > 14.995994567871094 AND ?lng < 15.060367584228516 AND ?lat > 37.505163995615966 AND ?lat < 37.5378397307284) AND  !%2"
92,"SELECT DISTINCT (str(?label) as ?label) ?lng ?lat ?abstract ?link ?thumbnail  (GROUP_CONCAT(?type; separator=',') as ?types)  WHERE { ?res <http://www.w3.org/2003/01/geo/wgs84_pos#long> ?lng. ?res <http://www.w3.org/2003/01/geo/wgs84_pos#lat> ?lat. ?res rdfs:label ?label . ?res foaf:isPrimaryTopicOf ?link. ?res <http://dbpedia.org/ontology/thumbnail> ?thumbnail. ?res <http://dbpedia.org/ontology/abstract> ?abstract. ?res rdf:type ?type_url . ?type_url rdfs:label ?type . FILTER ((?lng > 15.03653347492218 AND ?lng < 15.040556788444519 AND ?lat > 37.511619438348596 AND ?lat < 37.513661914373934) AND  !(?lng > 14.973936080932619 AND ?lng < 15.03830909729004 AND ?lat > 37.50209991181568 AND ?lat < 37.53477698849112) AND  !(?lng > 14.99736785888672 AND ?lng < 15.061740875244142 AND ?lat > 37.50924924506483 AND ?lat < 37.541923191366955) AND  !(?lng > 14.997625350952148 AND ?lng < 15.06199836730957 AND ?lat > 37.505708708459636 AND ?lat < 37.53838420506797) AND  !(?lng > 14.982690811157227 AND ?lng < 15.047063827514648 AND ?lat > 37.50598106339105 AND ?lat < 37.53865644074688) AND  !(?lng > 15.006809234619139 AND ?lng < 15.07118225097656 AND ?lat > 37.49420080481394 AND ?lat < 37.52688133956392) AND  !(?lng > 14.995994567871094 AND ?lng < 15.060367584228516 AND ?lat > 37.505163995615966 AND ?lat < 37.5378397307284) AND  !%2"
93,"SELECT DISTINCT (str(?label) as ?label) ?lng ?lat ?abstract ?link ?thumbnail  (GROUP_CONCAT(?type; separator=',') as ?types)  WHERE { ?res <http://www.w3.org/2003/01/geo/wgs84_pos#long> ?lng. ?res <http://www.w3.org/2003/01/geo/wgs84_pos#lat> ?lat. ?res rdfs:label ?label . ?res foaf:isPrimaryTopicOf ?link. ?res <http://dbpedia.org/ontology/thumbnail> ?thumbnail. ?res <http://dbpedia.org/ontology/abstract> ?abstract. ?res rdf:type ?type_url . ?type_url rdfs:label ?type . FILTER ((?lng > 15.03598093986511 AND ?lng < 15.04000425338745 AND ?lat > 37.51180241243854 AND ?lat < 37.513844883456606) AND  !(?lng > 14.973936080932619 AND ?lng < 15.03830909729004 AND ?lat > 37.50209991181568 AND ?lat < 37.53477698849112) AND  !(?lng > 14.99736785888672 AND ?lng < 15.061740875244142 AND ?lat > 37.50924924506483 AND ?lat < 37.541923191366955) AND  !(?lng > 14.997625350952148 AND ?lng < 15.06199836730957 AND ?lat > 37.505708708459636 AND ?lat < 37.53838420506797) AND  !(?lng > 14.982690811157227 AND ?lng < 15.047063827514648 AND ?lat > 37.50598106339105 AND ?lat < 37.53865644074688) AND  !(?lng > 15.006809234619139 AND ?lng < 15.07118225097656 AND ?lat > 37.49420080481394 AND ?lat < 37.52688133956392) AND  !(?lng > 14.995994567871094 AND ?lng < 15.060367584228516 AND ?lat > 37.505163995615966 AND ?lat < 37.5378397307284) AND  !(%"
94,"SELECT DISTINCT (str(?label) as ?label) ?lng ?lat ?abstract ?link ?thumbnail  (GROUP_CONCAT(?type; separator=',') as ?types)  WHERE { ?res <http://www.w3.org/2003/01/geo/wgs84_pos#long> ?lng. ?res <http://www.w3.org/2003/01/geo/wgs84_pos#lat> ?lat. ?res rdfs:label ?label . ?res foaf:isPrimaryTopicOf ?link. ?res <http://dbpedia.org/ontology/thumbnail> ?thumbnail. ?res <http://dbpedia.org/ontology/abstract> ?abstract. ?res rdf:type ?type_url . ?type_url rdfs:label ?type . FILTER ((?lng > 15.0354927778244 AND ?lng < 15.039516091346739 AND ?lat > 37.51156412051219 AND ?lat < 37.51360659805132) AND  !(?lng > 14.973936080932619 AND ?lng < 15.03830909729004 AND ?lat > 37.50209991181568 AND ?lat < 37.53477698849112) AND  !(?lng > 14.99736785888672 AND ?lng < 15.061740875244142 AND ?lat > 37.50924924506483 AND ?lat < 37.541923191366955) AND  !(?lng > 14.997625350952148 AND ?lng < 15.06199836730957 AND ?lat > 37.505708708459636 AND ?lat < 37.53838420506797) AND  !(?lng > 14.982690811157227 AND ?lng < 15.047063827514648 AND ?lat > 37.50598106339105 AND ?lat < 37.53865644074688) AND  !(?lng > 15.006809234619139 AND ?lng < 15.07118225097656 AND ?lat > 37.49420080481394 AND ?lat < 37.52688133956392) AND  !(?lng > 14.995994567871094 AND ?lng < 15.060367584228516 AND ?lat > 37.505163995615966 AND ?lat < 37.5378397307284) AND  !(%3"
95,"SELECT DISTINCT (str(?label) as ?label) ?lng ?lat ?abstract ?link ?thumbnail  (GROUP_CONCAT(?type; separator=',') as ?types)  WHERE { ?res <http://www.w3.org/2003/01/geo/wgs84_pos#long> ?lng. ?res <http://www.w3.org/2003/01/geo/wgs84_pos#lat> ?lat. ?res rdfs:label ?label . ?res foaf:isPrimaryTopicOf ?link. ?res <http://dbpedia.org/ontology/thumbnail> ?thumbnail. ?res <http://dbpedia.org/ontology/abstract> ?abstract. ?res rdf:type ?type_url . ?type_url rdfs:label ?type . FILTER ((?lng > 15.03584146499634 AND ?lng < 15.039864778518675 AND ?lat > 37.51193857891201 AND ?lat < 37.51398104620376) AND  !(?lng > 14.973936080932619 AND ?lng < 15.03830909729004 AND ?lat > 37.50209991181568 AND ?lat < 37.53477698849112) AND  !(?lng > 14.99736785888672 AND ?lng < 15.061740875244142 AND ?lat > 37.50924924506483 AND ?lat < 37.541923191366955) AND  !(?lng > 14.997625350952148 AND ?lng < 15.06199836730957 AND ?lat > 37.505708708459636 AND ?lat < 37.53838420506797) AND  !(?lng > 14.982690811157227 AND ?lng < 15.047063827514648 AND ?lat > 37.50598106339105 AND ?lat < 37.53865644074688) AND  !(?lng > 15.006809234619139 AND ?lng < 15.07118225097656 AND ?lat > 37.49420080481394 AND ?lat < 37.52688133956392) AND  !(?lng > 14.995994567871094 AND ?lng < 15.060367584228516 AND ?lat > 37.505163995615966 AND ?lat < 37.5378397307284) AND  !(%"
96,"SELECT DISTINCT (str(?label) as ?label) ?lng ?lat ?abstract ?link ?thumbnail  (GROUP_CONCAT(?type; separator=',') as ?types)  WHERE { ?res <http://www.w3.org/2003/01/geo/wgs84_pos#long> ?lng. ?res <http://www.w3.org/2003/01/geo/wgs84_pos#lat> ?lat. ?res rdfs:label ?label . ?res foaf:isPrimaryTopicOf ?link. ?res <http://dbpedia.org/ontology/thumbnail> ?thumbnail. ?res <http://dbpedia.org/ontology/abstract> ?abstract. ?res rdf:type ?type_url . ?type_url rdfs:label ?type . FILTER ((?lng > 15.035954117774963 AND ?lng < 15.039977431297302 AND ?lat > 37.51141518767189 AND ?lat < 37.51345766928665) AND  !(?lng > 14.973936080932619 AND ?lng < 15.03830909729004 AND ?lat > 37.50209991181568 AND ?lat < 37.53477698849112) AND  !(?lng > 14.99736785888672 AND ?lng < 15.061740875244142 AND ?lat > 37.50924924506483 AND ?lat < 37.541923191366955) AND  !(?lng > 14.997625350952148 AND ?lng < 15.06199836730957 AND ?lat > 37.505708708459636 AND ?lat < 37.53838420506797) AND  !(?lng > 14.982690811157227 AND ?lng < 15.047063827514648 AND ?lat > 37.50598106339105 AND ?lat < 37.53865644074688) AND  !(?lng > 15.006809234619139 AND ?lng < 15.07118225097656 AND ?lat > 37.49420080481394 AND ?lat < 37.52688133956392) AND  !(?lng > 14.995994567871094 AND ?lng < 15.060367584228516 AND ?lat > 37.505163995615966 AND ?lat < 37.5378397307284) AND  !("
