,query
21,"SELECT DISTINCT (str(?label) as ?label) ?lng ?lat ?abstract ?link ?thumbnail  (GROUP_CONCAT(?type; separator=',') as ?types)  WHERE { ?res <http://www.w3.org/2003/01/geo/wgs84_pos#long> ?lng. ?res <http://www.w3.org/2003/01/geo/wgs84_pos#lat> ?lat. ?res rdfs:label ?label . ?res foaf:isPrimaryTopicOf ?link. ?res <http://dbpedia.org/ontology/thumbnail> ?thumbnail. ?res <http://dbpedia.org/ontology/abstract> ?abstract. ?res rdf:type ?type_url . ?type_url rdfs:label ?type . FILTER ((?lng > 6.317138671875 AND ?lng < 23.060302734375 AND ?lat > 40.22082997283287 AND ?lat < 44.12702800650004) AND  !(?lng > 11.456186771392822 AND ?lng < 11.472537517547607 AND ?lat > 42.37381931382441 AND ?lat < 42.377623712755614) AND  !(?lng > 11.458353996276855 AND ?lng < 11.466529369354248 AND ?lat > 42.37448113728055 AND ?lat < 42.37638334550878) AND  !(?lng > 11.456186771392822 AND ?lng < 11.472537517547607 AND ?lat > 42.37381931382441 AND ?lat < 42.377623712755614) AND  !(?lng > 11.443161964416504 AND ?lng < 11.508564949035644 AND ?lat > 42.369832373481984 AND ?lat < 42.38504955243599) AND  !(?lng > 11.42578125 AND ?lng < 11.55658721923828 AND ?lat > 42.36450548968691 AND ?lat < 42.39493874129419) AND  !(?lng > 11.391105651855468 AND ?lng < 11.652717590332031 AND ?lat > 42.353850367002394 AND ?lat < 42.41471244478682) AND  !(?lng "
22,"SELECT DISTINCT (str(?label) as ?label) ?lng ?lat ?abstract ?link ?thumbnail  (GROUP_CONCAT(?type; separator=',') as ?types)  WHERE { ?res <http://www.w3.org/2003/01/geo/wgs84_pos#long> ?lng. ?res <http://www.w3.org/2003/01/geo/wgs84_pos#lat> ?lat. ?res rdfs:label ?label . ?res foaf:isPrimaryTopicOf ?link. ?res <http://dbpedia.org/ontology/thumbnail> ?thumbnail. ?res <http://dbpedia.org/ontology/abstract> ?abstract. ?res rdf:type ?type_url . ?type_url rdfs:label ?type . FILTER ((?lng > 8.9263916015625 AND ?lng < 17.2979736328125 AND ?lat > 41.306697618181865 AND ?lat < 43.257205668363206) AND  !(?lng > 11.456186771392822 AND ?lng < 11.472537517547607 AND ?lat > 42.37381931382441 AND ?lat < 42.377623712755614) AND  !(?lng > 11.458353996276855 AND ?lng < 11.466529369354248 AND ?lat > 42.37448113728055 AND ?lat < 42.37638334550878) AND  !(?lng > 11.456186771392822 AND ?lng < 11.472537517547607 AND ?lat > 42.37381931382441 AND ?lat < 42.377623712755614) AND  !(?lng > 11.443161964416504 AND ?lng < 11.508564949035644 AND ?lat > 42.369832373481984 AND ?lat < 42.38504955243599) AND  !(?lng > 11.42578125 AND ?lng < 11.55658721923828 AND ?lat > 42.36450548968691 AND ?lat < 42.39493874129419) AND  !(?lng > 11.391105651855468 AND ?lng < 11.652717590332031 AND ?lat > 42.353850367002394 AND ?lat < 42.41471244478682) AND  !(?ln"
23,"SELECT DISTINCT (str(?label) as ?label) ?lng ?lat ?abstract ?link ?thumbnail  (GROUP_CONCAT(?type; separator=',') as ?types)  WHERE { ?res <http://www.w3.org/2003/01/geo/wgs84_pos#long> ?lng. ?res <http://www.w3.org/2003/01/geo/wgs84_pos#lat> ?lat. ?res rdfs:label ?label . ?res foaf:isPrimaryTopicOf ?link. ?res <http://dbpedia.org/ontology/thumbnail> ?thumbnail. ?res <http://dbpedia.org/ontology/abstract> ?abstract. ?res rdf:type ?type_url . ?type_url rdfs:label ?type . FILTER ((?lng > 6.317138671875 AND ?lng < 23.060302734375 AND ?lat > 40.22082997283287 AND ?lat < 44.12702800650004) AND  !(?lng > 11.456186771392822 AND ?lng < 11.472537517547607 AND ?lat > 42.37381931382441 AND ?lat < 42.377623712755614) AND  !(?lng > 11.458353996276855 AND ?lng < 11.466529369354248 AND ?lat > 42.37448113728055 AND ?lat < 42.37638334550878) AND  !(?lng > 11.456186771392822 AND ?lng < 11.472537517547607 AND ?lat > 42.37381931382441 AND ?lat < 42.377623712755614) AND  !(?lng > 11.443161964416504 AND ?lng < 11.508564949035644 AND ?lat > 42.369832373481984 AND ?lat < 42.38504955243599) AND  !(?lng > 11.42578125 AND ?lng < 11.55658721923828 AND ?lat > 42.36450548968691 AND ?lat < 42.39493874129419) AND  !(?lng > 11.391105651855468 AND ?lng < 11.652717590332031 AND ?lat > 42.353850367002394 AND ?lat < 42.41471244478682) AND  !(?lng "
24,"SELECT DISTINCT (str(?label) as ?label) ?lng ?lat ?abstract ?link ?thumbnail  (GROUP_CONCAT(?type; separator=',') as ?types)  WHERE { ?res <http://www.w3.org/2003/01/geo/wgs84_pos#long> ?lng. ?res <http://www.w3.org/2003/01/geo/wgs84_pos#lat> ?lat. ?res rdfs:label ?label . ?res foaf:isPrimaryTopicOf ?link. ?res <http://dbpedia.org/ontology/thumbnail> ?thumbnail. ?res <http://dbpedia.org/ontology/abstract> ?abstract. ?res rdf:type ?type_url . ?type_url rdfs:label ?type . FILTER ((?lng > 1.0986328125 AND ?lng < 34.5849609375 AND ?lat > 37.996162679728116 AND ?lat < 45.82879925192134) AND  !(?lng > 11.456186771392822 AND ?lng < 11.472537517547607 AND ?lat > 42.37381931382441 AND ?lat < 42.377623712755614) AND  !(?lng > 11.458353996276855 AND ?lng < 11.466529369354248 AND ?lat > 42.37448113728055 AND ?lat < 42.37638334550878) AND  !(?lng > 11.456186771392822 AND ?lng < 11.472537517547607 AND ?lat > 42.37381931382441 AND ?lat < 42.377623712755614) AND  !(?lng > 11.443161964416504 AND ?lng < 11.508564949035644 AND ?lat > 42.369832373481984 AND ?lat < 42.38504955243599) AND  !(?lng > 11.42578125 AND ?lng < 11.55658721923828 AND ?lat > 42.36450548968691 AND ?lat < 42.39493874129419) AND  !(?lng > 11.391105651855468 AND ?lng < 11.652717590332031 AND ?lat > 42.353850367002394 AND ?lat < 42.41471244478682) AND  !(?lng >"
25,"SELECT DISTINCT (str(?label) as ?label) ?lng ?lat ?abstract ?link ?thumbnail  (GROUP_CONCAT(?type; separator=',') as ?types)  WHERE { ?res <http://www.w3.org/2003/01/geo/wgs84_pos#long> ?lng. ?res <http://www.w3.org/2003/01/geo/wgs84_pos#lat> ?lat. ?res rdfs:label ?label . ?res foaf:isPrimaryTopicOf ?link. ?res <http://dbpedia.org/ontology/thumbnail> ?thumbnail. ?res <http://dbpedia.org/ontology/abstract> ?abstract. ?res rdf:type ?type_url . ?type_url rdfs:label ?type . FILTER ((?lng > 6.427001953125 AND ?lng < 23.170166015625 AND ?lat > 40.29628651711716 AND ?lat < 44.19795903948531) AND  !(?lng > 11.456186771392822 AND ?lng < 11.472537517547607 AND ?lat > 42.37381931382441 AND ?lat < 42.377623712755614) AND  !(?lng > 11.458353996276855 AND ?lng < 11.466529369354248 AND ?lat > 42.37448113728055 AND ?lat < 42.37638334550878) AND  !(?lng > 11.456186771392822 AND ?lng < 11.472537517547607 AND ?lat > 42.37381931382441 AND ?lat < 42.377623712755614) AND  !(?lng > 11.443161964416504 AND ?lng < 11.508564949035644 AND ?lat > 42.369832373481984 AND ?lat < 42.38504955243599) AND  !(?lng > 11.42578125 AND ?lng < 11.55658721923828 AND ?lat > 42.36450548968691 AND ?lat < 42.39493874129419) AND  !(?lng > 11.391105651855468 AND ?lng < 11.652717590332031 AND ?lat > 42.353850367002394 AND ?lat < 42.41471244478682) AND  !(?lng "
26,"SELECT DISTINCT (str(?label) as ?label) ?lng ?lat ?abstract ?link ?thumbnail  (GROUP_CONCAT(?type; separator=',') as ?types)  WHERE { ?res <http://www.w3.org/2003/01/geo/wgs84_pos#long> ?lng. ?res <http://www.w3.org/2003/01/geo/wgs84_pos#lat> ?lat. ?res rdfs:label ?label . ?res foaf:isPrimaryTopicOf ?link. ?res <http://dbpedia.org/ontology/thumbnail> ?thumbnail. ?res <http://dbpedia.org/ontology/abstract> ?abstract. ?res rdf:type ?type_url . ?type_url rdfs:label ?type . FILTER ((?lng > 1.12060546875 AND ?lng < 34.60693359375 AND ?lat > 38.03078569382294 AND ?lat < 45.85941212790755) AND  !(?lng > 11.456186771392822 AND ?lng < 11.472537517547607 AND ?lat > 42.37381931382441 AND ?lat < 42.377623712755614) AND  !(?lng > 11.458353996276855 AND ?lng < 11.466529369354248 AND ?lat > 42.37448113728055 AND ?lat < 42.37638334550878) AND  !(?lng > 11.456186771392822 AND ?lng < 11.472537517547607 AND ?lat > 42.37381931382441 AND ?lat < 42.377623712755614) AND  !(?lng > 11.443161964416504 AND ?lng < 11.508564949035644 AND ?lat > 42.369832373481984 AND ?lat < 42.38504955243599) AND  !(?lng > 11.42578125 AND ?lng < 11.55658721923828 AND ?lat > 42.36450548968691 AND ?lat < 42.39493874129419) AND  !(?lng > 11.391105651855468 AND ?lng < 11.652717590332031 AND ?lat > 42.353850367002394 AND ?lat < 42.41471244478682) AND  !(?lng %3"
27,"SELECT DISTINCT (str(?label) as ?label) ?lng ?lat ?abstract ?link ?thumbnail  (GROUP_CONCAT(?type; separator=',') as ?types)  WHERE { ?res <http://www.w3.org/2003/01/geo/wgs84_pos#long> ?lng. ?res <http://www.w3.org/2003/01/geo/wgs84_pos#lat> ?lat. ?res rdfs:label ?label . ?res foaf:isPrimaryTopicOf ?link. ?res <http://dbpedia.org/ontology/thumbnail> ?thumbnail. ?res <http://dbpedia.org/ontology/abstract> ?abstract. ?res rdf:type ?type_url . ?type_url rdfs:label ?type . FILTER ((?lng > 9.0142822265625 AND ?lng < 17.3858642578125 AND ?lat > 41.335575973123916 AND ?lat < 43.28520334369384) AND  !(?lng > 11.456186771392822 AND ?lng < 11.472537517547607 AND ?lat > 42.37381931382441 AND ?lat < 42.377623712755614) AND  !(?lng > 11.458353996276855 AND ?lng < 11.466529369354248 AND ?lat > 42.37448113728055 AND ?lat < 42.37638334550878) AND  !(?lng > 11.456186771392822 AND ?lng < 11.472537517547607 AND ?lat > 42.37381931382441 AND ?lat < 42.377623712755614) AND  !(?lng > 11.443161964416504 AND ?lng < 11.508564949035644 AND ?lat > 42.369832373481984 AND ?lat < 42.38504955243599) AND  !(?lng > 11.42578125 AND ?lng < 11.55658721923828 AND ?lat > 42.36450548968691 AND ?lat < 42.39493874129419) AND  !(?lng > 11.391105651855468 AND ?lng < 11.652717590332031 AND ?lat > 42.353850367002394 AND ?lat < 42.41471244478682) AND  !(?lng"
28,"SELECT DISTINCT (str(?label) as ?label) ?lng ?lat ?abstract ?link ?thumbnail  (GROUP_CONCAT(?type; separator=',') as ?types)  WHERE { ?res <http://www.w3.org/2003/01/geo/wgs84_pos#long> ?lng. ?res <http://www.w3.org/2003/01/geo/wgs84_pos#lat> ?lat. ?res rdfs:label ?label . ?res foaf:isPrimaryTopicOf ?link. ?res <http://dbpedia.org/ontology/thumbnail> ?thumbnail. ?res <http://dbpedia.org/ontology/abstract> ?abstract. ?res rdf:type ?type_url . ?type_url rdfs:label ?type . FILTER ((?lng > 10.30792236328125 AND ?lng < 14.49371337890625 AND ?lat > 41.84910468610387 AND ?lat < 42.82360980730198) AND  !(?lng > 11.456186771392822 AND ?lng < 11.472537517547607 AND ?lat > 42.37381931382441 AND ?lat < 42.377623712755614) AND  !(?lng > 11.458353996276855 AND ?lng < 11.466529369354248 AND ?lat > 42.37448113728055 AND ?lat < 42.37638334550878) AND  !(?lng > 11.456186771392822 AND ?lng < 11.472537517547607 AND ?lat > 42.37381931382441 AND ?lat < 42.377623712755614) AND  !(?lng > 11.443161964416504 AND ?lng < 11.508564949035644 AND ?lat > 42.369832373481984 AND ?lat < 42.38504955243599) AND  !(?lng > 11.42578125 AND ?lng < 11.55658721923828 AND ?lat > 42.36450548968691 AND ?lat < 42.39493874129419) AND  !(?lng > 11.391105651855468 AND ?lng < 11.652717590332031 AND ?lat > 42.353850367002394 AND ?lat < 42.41471244478682) AND  !(?l"
29,"SELECT DISTINCT (str(?label) as ?label) ?lng ?lat ?abstract ?link ?thumbnail  (GROUP_CONCAT(?type; separator=',') as ?types)  WHERE { ?res <http://www.w3.org/2003/01/geo/wgs84_pos#long> ?lng. ?res <http://www.w3.org/2003/01/geo/wgs84_pos#lat> ?lat. ?res rdfs:label ?label . ?res foaf:isPrimaryTopicOf ?link. ?res <http://dbpedia.org/ontology/thumbnail> ?thumbnail. ?res <http://dbpedia.org/ontology/abstract> ?abstract. ?res rdf:type ?type_url . ?type_url rdfs:label ?type . FILTER ((?lng > 10.954742431640625 AND ?lng < 13.047637939453123 AND ?lat > 42.10433598038485 AND ?lat < 42.59151063198149) AND  !(?lng > 11.456186771392822 AND ?lng < 11.472537517547607 AND ?lat > 42.37381931382441 AND ?lat < 42.377623712755614) AND  !(?lng > 11.458353996276855 AND ?lng < 11.466529369354248 AND ?lat > 42.37448113728055 AND ?lat < 42.37638334550878) AND  !(?lng > 11.456186771392822 AND ?lng < 11.472537517547607 AND ?lat > 42.37381931382441 AND ?lat < 42.377623712755614) AND  !(?lng > 11.443161964416504 AND ?lng < 11.508564949035644 AND ?lat > 42.369832373481984 AND ?lat < 42.38504955243599) AND  !(?lng > 11.42578125 AND ?lng < 11.55658721923828 AND ?lat > 42.36450548968691 AND ?lat < 42.39493874129419) AND  !(?lng > 11.391105651855468 AND ?lng < 11.652717590332031 AND ?lat > 42.353850367002394 AND ?lat < 42.41471244478682) AND  !(%3"
30,"SELECT DISTINCT (str(?label) as ?label) ?lng ?lat ?abstract ?link ?thumbnail  (GROUP_CONCAT(?type; separator=',') as ?types)  WHERE { ?res <http://www.w3.org/2003/01/geo/wgs84_pos#long> ?lng. ?res <http://www.w3.org/2003/01/geo/wgs84_pos#lat> ?lat. ?res rdfs:label ?label . ?res foaf:isPrimaryTopicOf ?link. ?res <http://dbpedia.org/ontology/thumbnail> ?thumbnail. ?res <http://dbpedia.org/ontology/abstract> ?abstract. ?res rdf:type ?type_url . ?type_url rdfs:label ?type . FILTER ((?lng > -9.4921875 AND ?lng < 57.48046875 AND ?lat > 33.284619968887675 AND ?lat < 49.03786794532641) AND  !(?lng > 11.456186771392822 AND ?lng < 11.472537517547607 AND ?lat > 42.37381931382441 AND ?lat < 42.377623712755614) AND  !(?lng > 11.458353996276855 AND ?lng < 11.466529369354248 AND ?lat > 42.37448113728055 AND ?lat < 42.37638334550878) AND  !(?lng > 11.456186771392822 AND ?lng < 11.472537517547607 AND ?lat > 42.37381931382441 AND ?lat < 42.377623712755614) AND  !(?lng > 11.443161964416504 AND ?lng < 11.508564949035644 AND ?lat > 42.369832373481984 AND ?lat < 42.38504955243599) AND  !(?lng > 11.42578125 AND ?lng < 11.55658721923828 AND ?lat > 42.36450548968691 AND ?lat < 42.39493874129419) AND  !(?lng > 11.391105651855468 AND ?lng < 11.652717590332031 AND ?lat > 42.353850367002394 AND ?lat < 42.41471244478682) AND  !(?lng > 1"
31,"SELECT DISTINCT (str(?label) as ?label) ?lng ?lat ?abstract ?link ?thumbnail  (GROUP_CONCAT(?type; separator=',') as ?types)  WHERE { ?res <http://www.w3.org/2003/01/geo/wgs84_pos#long> ?lng. ?res <http://www.w3.org/2003/01/geo/wgs84_pos#lat> ?lat. ?res rdfs:label ?label . ?res foaf:isPrimaryTopicOf ?link. ?res <http://dbpedia.org/ontology/thumbnail> ?thumbnail. ?res <http://dbpedia.org/ontology/abstract> ?abstract. ?res rdf:type ?type_url . ?type_url rdfs:label ?type . FILTER ((?lng > 11.243133544921875 AND ?lng < 12.289581298828125 AND ?lat > 42.23512673690766 AND ?lat < 42.478680725217004) AND  !(?lng > 11.456186771392822 AND ?lng < 11.472537517547607 AND ?lat > 42.37381931382441 AND ?lat < 42.377623712755614) AND  !(?lng > 11.458353996276855 AND ?lng < 11.466529369354248 AND ?lat > 42.37448113728055 AND ?lat < 42.37638334550878) AND  !(?lng > 11.456186771392822 AND ?lng < 11.472537517547607 AND ?lat > 42.37381931382441 AND ?lat < 42.377623712755614) AND  !(?lng > 11.443161964416504 AND ?lng < 11.508564949035644 AND ?lat > 42.369832373481984 AND ?lat < 42.38504955243599) AND  !(?lng > 11.42578125 AND ?lng < 11.55658721923828 AND ?lat > 42.36450548968691 AND ?lat < 42.39493874129419) AND  !(?lng > 11.391105651855468 AND ?lng < 11.652717590332031 AND ?lat > 42.353850367002394 AND ?lat < 42.41471244478682) AND  !(%"
32,"SELECT DISTINCT (str(?label) as ?label) ?lng ?lat ?abstract ?link ?thumbnail  (GROUP_CONCAT(?type; separator=',') as ?types)  WHERE { ?res <http://www.w3.org/2003/01/geo/wgs84_pos#long> ?lng. ?res <http://www.w3.org/2003/01/geo/wgs84_pos#lat> ?lat. ?res rdfs:label ?label . ?res foaf:isPrimaryTopicOf ?link. ?res <http://dbpedia.org/ontology/thumbnail> ?thumbnail. ?res <http://dbpedia.org/ontology/abstract> ?abstract. ?res rdf:type ?type_url . ?type_url rdfs:label ?type . FILTER ((?lng > 11.3873291015625 AND ?lng < 11.910552978515625 AND ?lat > 42.30042068860586 AND ?lat < 42.422189336512744) AND  !(?lng > 11.456186771392822 AND ?lng < 11.472537517547607 AND ?lat > 42.37381931382441 AND ?lat < 42.377623712755614) AND  !(?lng > 11.458353996276855 AND ?lng < 11.466529369354248 AND ?lat > 42.37448113728055 AND ?lat < 42.37638334550878) AND  !(?lng > 11.456186771392822 AND ?lng < 11.472537517547607 AND ?lat > 42.37381931382441 AND ?lat < 42.377623712755614) AND  !(?lng > 11.443161964416504 AND ?lng < 11.508564949035644 AND ?lat > 42.369832373481984 AND ?lat < 42.38504955243599) AND  !(?lng > 11.42578125 AND ?lng < 11.55658721923828 AND ?lat > 42.36450548968691 AND ?lat < 42.39493874129419) AND  !(?lng > 11.391105651855468 AND ?lng < 11.652717590332031 AND ?lat > 42.353850367002394 AND ?lat < 42.41471244478682) AND  !(?"
33,"SELECT DISTINCT (str(?label) as ?label) ?lng ?lat ?abstract ?link ?thumbnail  (GROUP_CONCAT(?type; separator=',') as ?types)  WHERE { ?res <http://www.w3.org/2003/01/geo/wgs84_pos#long> ?lng. ?res <http://www.w3.org/2003/01/geo/wgs84_pos#lat> ?lat. ?res rdfs:label ?label . ?res foaf:isPrimaryTopicOf ?link. ?res <http://dbpedia.org/ontology/thumbnail> ?thumbnail. ?res <http://dbpedia.org/ontology/abstract> ?abstract. ?res rdf:type ?type_url . ?type_url rdfs:label ?type . FILTER ((?lng > 11.459426879882812 AND ?lng < 11.721038818359375 AND ?lat > 42.33304230130273 AND ?lat < 42.39392453721854) AND  !(?lng > 11.456186771392822 AND ?lng < 11.472537517547607 AND ?lat > 42.37381931382441 AND ?lat < 42.377623712755614) AND  !(?lng > 11.458353996276855 AND ?lng < 11.466529369354248 AND ?lat > 42.37448113728055 AND ?lat < 42.37638334550878) AND  !(?lng > 11.456186771392822 AND ?lng < 11.472537517547607 AND ?lat > 42.37381931382441 AND ?lat < 42.377623712755614) AND  !(?lng > 11.443161964416504 AND ?lng < 11.508564949035644 AND ?lat > 42.369832373481984 AND ?lat < 42.38504955243599) AND  !(?lng > 11.42578125 AND ?lng < 11.55658721923828 AND ?lat > 42.36450548968691 AND ?lat < 42.39493874129419) AND  !(?lng > 11.391105651855468 AND ?lng < 11.652717590332031 AND ?lat > 42.353850367002394 AND ?lat < 42.41471244478682) AND  !(%3"
34,"SELECT DISTINCT (str(?label) as ?label) ?lng ?lat ?abstract ?link ?thumbnail  (GROUP_CONCAT(?type; separator=',') as ?types)  WHERE { ?res <http://www.w3.org/2003/01/geo/wgs84_pos#long> ?lng. ?res <http://www.w3.org/2003/01/geo/wgs84_pos#lat> ?lat. ?res rdfs:label ?label . ?res foaf:isPrimaryTopicOf ?link. ?res <http://dbpedia.org/ontology/thumbnail> ?thumbnail. ?res <http://dbpedia.org/ontology/abstract> ?abstract. ?res rdf:type ?type_url . ?type_url rdfs:label ?type . FILTER ((?lng > 11.495475769042968 AND ?lng < 11.62628173828125 AND ?lat > 42.34934676606794 AND ?lat < 42.37978736183253) AND  !(?lng > 11.443161964416504 AND ?lng < 11.508564949035644 AND ?lat > 42.369832373481984 AND ?lat < 42.38504955243599) AND  !(?lng > 11.42578125 AND ?lng < 11.55658721923828 AND ?lat > 42.36450548968691 AND ?lat < 42.39493874129419) AND  !(?lng > 11.391105651855468 AND ?lng < 11.652717590332031 AND ?lat > 42.353850367002394 AND ?lat < 42.41471244478682) AND  !(?lng > 11.425695419311523 AND ?lng < 11.556501388549804 AND ?lat > 42.36469574331479 AND ?lat < 42.39512890273371) AND  !(?lng > 11.391105651855468 AND ?lng < 11.652717590332031 AND ?lat > 42.353850367002394 AND ?lat < 42.41471244478682) AND  !(?lng > 11.322097778320312 AND ?lng < 11.845321655273437 AND ?lat > 42.33215399891373 AND ?lat < 42.45386118849115) AND  !(?l"
35,"SELECT DISTINCT (str(?label) as ?label) ?lng ?lat ?abstract ?link ?thumbnail  (GROUP_CONCAT(?type; separator=',') as ?types)  WHERE { ?res <http://www.w3.org/2003/01/geo/wgs84_pos#long> ?lng. ?res <http://www.w3.org/2003/01/geo/wgs84_pos#lat> ?lat. ?res rdfs:label ?label . ?res foaf:isPrimaryTopicOf ?link. ?res <http://dbpedia.org/ontology/thumbnail> ?thumbnail. ?res <http://dbpedia.org/ontology/abstract> ?abstract. ?res rdf:type ?type_url . ?type_url rdfs:label ?type . FILTER ((?lng > 11.494359970092773 AND ?lng < 11.625165939331054 AND ?lat > 42.33412093733701 AND ?lat < 42.36456890762688) AND  !(?lng > 11.42578125 AND ?lng < 11.55658721923828 AND ?lat > 42.36450548968691 AND ?lat < 42.39493874129419) AND  !(?lng > 11.391105651855468 AND ?lng < 11.652717590332031 AND ?lat > 42.353850367002394 AND ?lat < 42.41471244478682) AND  !(?lng > 11.391105651855468 AND ?lng < 11.652717590332031 AND ?lat > 42.353850367002394 AND ?lat < 42.41471244478682) AND  !(?lng > 11.322097778320312 AND ?lng < 11.845321655273437 AND ?lat > 42.33215399891373 AND ?lat < 42.45386118849115) AND  !(?lng > 11.18408203125 AND ?lng < 12.23052978515625 AND ?lat > 42.2884848246275 AND ?lat < 42.5318323091809) AND  !(?lng > 10.908050537109375 AND ?lng < 13.000946044921875 AND ?lat > 42.20105559753742 AND ?lat < 42.687482878665385) AND  !(?lng %"
36,"SELECT DISTINCT (str(?label) as ?label) ?lng ?lat ?abstract ?link ?thumbnail  (GROUP_CONCAT(?type; separator=',') as ?types)  WHERE { ?res <http://www.w3.org/2003/01/geo/wgs84_pos#long> ?lng. ?res <http://www.w3.org/2003/01/geo/wgs84_pos#lat> ?lat. ?res rdfs:label ?label . ?res foaf:isPrimaryTopicOf ?link. ?res <http://dbpedia.org/ontology/thumbnail> ?thumbnail. ?res <http://dbpedia.org/ontology/abstract> ?abstract. ?res rdf:type ?type_url . ?type_url rdfs:label ?type . FILTER ((?lng > 11.509079933166504 AND ?lng < 11.574482917785644 AND ?lat > 42.34068752814824 AND ?lat < 42.35591176680855) AND  !(?lng > 11.391105651855468 AND ?lng < 11.652717590332031 AND ?lat > 42.353850367002394 AND ?lat < 42.41471244478682) AND  !(?lng > 11.391105651855468 AND ?lng < 11.652717590332031 AND ?lat > 42.353850367002394 AND ?lat < 42.41471244478682) AND  !(?lng > 11.322097778320312 AND ?lng < 11.845321655273437 AND ?lat > 42.33215399891373 AND ?lat < 42.45386118849115) AND  !(?lng > 11.18408203125 AND ?lng < 12.23052978515625 AND ?lat > 42.2884848246275 AND ?lat < 42.5318323091809) AND  !(?lng > 10.908050537109375 AND ?lng < 13.000946044921875 AND ?lat > 42.20105559753742 AND ?lat < 42.687482878665385) AND  !(?lng > 10.34088134765625 AND ?lng < 14.52667236328125 AND ?lat > 42.02277326296908 AND ?lat < 42.994603451901305) AND  !(?"
