,query
21,"SELECT DISTINCT (str(?label) as ?label) ?lng ?lat ?abstract ?link ?thumbnail  (GROUP_CONCAT(?type; separator=',') as ?types)  WHERE { ?res <http://www.w3.org/2003/01/geo/wgs84_pos#long> ?lng. ?res <http://www.w3.org/2003/01/geo/wgs84_pos#lat> ?lat. ?res rdfs:label ?label . ?res foaf:isPrimaryTopicOf ?link. ?res <http://dbpedia.org/ontology/thumbnail> ?thumbnail. ?res <http://dbpedia.org/ontology/abstract> ?abstract. ?res rdf:type ?type_url . ?type_url rdfs:label ?type . FILTER ((?lng > 9.065093994140625 AND ?lng < 9.068580865859985 AND ?lat > 39.282284878798094 AND ?lat < 39.28427793174147) AND  !(?lng > 9.064310789108276 AND ?lng < 9.071284532546995 AND ?lat > 39.2797810256669 AND ?lat < 39.283767217328936) AND  !(?lng > 9.065592885017395 AND ?lng < 9.069079756736755 AND ?lat > 39.28116376159559 AND ?lat < 39.28315684643896) AND  !(?lng > 9.065362215042114 AND ?lng < 9.068849086761474 AND ?lat > 39.28135476801672 AND ?lat < 39.28334784742531) AND  LANG(?label)='it' AND LANG(?abstract)='it' AND LANG(?type)='en') } Limit 100"
22,"SELECT DISTINCT (str(?label) as ?label) ?lng ?lat ?abstract ?link ?thumbnail  (GROUP_CONCAT(?type; separator=',') as ?types)  WHERE { ?res <http://www.w3.org/2003/01/geo/wgs84_pos#long> ?lng. ?res <http://www.w3.org/2003/01/geo/wgs84_pos#lat> ?lat. ?res rdfs:label ?label . ?res foaf:isPrimaryTopicOf ?link. ?res <http://dbpedia.org/ontology/thumbnail> ?thumbnail. ?res <http://dbpedia.org/ontology/abstract> ?abstract. ?res rdf:type ?type_url . ?type_url rdfs:label ?type . FILTER ((?lng > 9.065587520599365 AND ?lng < 9.069074392318725 AND ?lat > 39.28197345915285 AND ?lat < 39.283966520957385) AND  !(?lng > 9.064310789108276 AND ?lng < 9.071284532546995 AND ?lat > 39.2797810256669 AND ?lat < 39.283767217328936) AND  !(?lng > 9.065592885017395 AND ?lng < 9.069079756736755 AND ?lat > 39.28116376159559 AND ?lat < 39.28315684643896) AND  !(?lng > 9.065362215042114 AND ?lng < 9.068849086761474 AND ?lat > 39.28135476801672 AND ?lat < 39.28334784742531) AND  !(?lng > 9.065093994140625 AND ?lng < 9.068580865859985 AND ?lat > 39.282284878798094 AND ?lat < 39.28427793174147) AND  LANG(?label)='it' AND LANG(?abstract)='it' AND LANG(?type)='en') } Limit 100"
23,"SELECT DISTINCT (str(?label) as ?label) ?lng ?lat ?abstract ?link ?thumbnail  (GROUP_CONCAT(?type; separator=',') as ?types)  WHERE { ?res <http://www.w3.org/2003/01/geo/wgs84_pos#long> ?lng. ?res <http://www.w3.org/2003/01/geo/wgs84_pos#lat> ?lat. ?res rdfs:label ?label . ?res foaf:isPrimaryTopicOf ?link. ?res <http://dbpedia.org/ontology/thumbnail> ?thumbnail. ?res <http://dbpedia.org/ontology/abstract> ?abstract. ?res rdf:type ?type_url . ?type_url rdfs:label ?type . FILTER ((?lng > 9.065544605255127 AND ?lng < 9.069031476974487 AND ?lat > 39.28189456595625 AND ?lat < 39.283887630005594) AND  !(?lng > 9.064310789108276 AND ?lng < 9.071284532546995 AND ?lat > 39.2797810256669 AND ?lat < 39.283767217328936) AND  !(?lng > 9.065592885017395 AND ?lng < 9.069079756736755 AND ?lat > 39.28116376159559 AND ?lat < 39.28315684643896) AND  !(?lng > 9.065362215042114 AND ?lng < 9.068849086761474 AND ?lat > 39.28135476801672 AND ?lat < 39.28334784742531) AND  !(?lng > 9.065093994140625 AND ?lng < 9.068580865859985 AND ?lat > 39.282284878798094 AND ?lat < 39.28427793174147) AND  !(?lng > 9.065587520599365 AND ?lng < 9.069074392318725 AND ?lat > 39.28197345915285 AND ?lat < 39.283966520957385) AND  LANG(?label)='it' AND LANG(?abstract)='it' AND LANG(?type)='en') } Limit 100"
24,"SELECT DISTINCT (str(?label) as ?label) ?lng ?lat ?abstract ?link ?thumbnail  (GROUP_CONCAT(?type; separator=',') as ?types)  WHERE { ?res <http://www.w3.org/2003/01/geo/wgs84_pos#long> ?lng. ?res <http://www.w3.org/2003/01/geo/wgs84_pos#lat> ?lat. ?res rdfs:label ?label . ?res foaf:isPrimaryTopicOf ?link. ?res <http://dbpedia.org/ontology/thumbnail> ?thumbnail. ?res <http://dbpedia.org/ontology/abstract> ?abstract. ?res rdf:type ?type_url . ?type_url rdfs:label ?type . FILTER ((?lng > 9.063795804977417 AND ?lng < 9.070769548416137 AND ?lat > 39.281001820960995 AND ?lat < 39.28498794315204) AND  !(?lng > 9.064310789108276 AND ?lng < 9.071284532546995 AND ?lat > 39.2797810256669 AND ?lat < 39.283767217328936) AND  !(?lng > 9.065592885017395 AND ?lng < 9.069079756736755 AND ?lat > 39.28116376159559 AND ?lat < 39.28315684643896) AND  !(?lng > 9.065362215042114 AND ?lng < 9.068849086761474 AND ?lat > 39.28135476801672 AND ?lat < 39.28334784742531) AND  !(?lng > 9.065093994140625 AND ?lng < 9.068580865859985 AND ?lat > 39.282284878798094 AND ?lat < 39.28427793174147) AND  !(?lng > 9.065587520599365 AND ?lng < 9.069074392318725 AND ?lat > 39.28197345915285 AND ?lat < 39.283966520957385) AND  !(?lng > 9.065544605255127 AND ?lng < 9.069031476974487 AND ?lat > 39.28189456595625 AND ?lat < 39.283887630005594) AND  LANG(?labe"
25,"SELECT DISTINCT (str(?label) as ?label) ?lng ?lat ?abstract ?link ?thumbnail  (GROUP_CONCAT(?type; separator=',') as ?types)  WHERE { ?res <http://www.w3.org/2003/01/geo/wgs84_pos#long> ?lng. ?res <http://www.w3.org/2003/01/geo/wgs84_pos#lat> ?lat. ?res rdfs:label ?label . ?res foaf:isPrimaryTopicOf ?link. ?res <http://dbpedia.org/ontology/thumbnail> ?thumbnail. ?res <http://dbpedia.org/ontology/abstract> ?abstract. ?res rdf:type ?type_url . ?type_url rdfs:label ?type . FILTER ((?lng > 9.060308933258054 AND ?lng < 9.074256420135498 AND ?lat > 39.279207991967496 AND ?lat < 39.287180213663476) AND  !(?lng > 9.064310789108276 AND ?lng < 9.071284532546995 AND ?lat > 39.2797810256669 AND ?lat < 39.283767217328936) AND  !(?lng > 9.065592885017395 AND ?lng < 9.069079756736755 AND ?lat > 39.28116376159559 AND ?lat < 39.28315684643896) AND  !(?lng > 9.065362215042114 AND ?lng < 9.068849086761474 AND ?lat > 39.28135476801672 AND ?lat < 39.28334784742531) AND  !(?lng > 9.065093994140625 AND ?lng < 9.068580865859985 AND ?lat > 39.282284878798094 AND ?lat < 39.28427793174147) AND  !(?lng > 9.065587520599365 AND ?lng < 9.069074392318725 AND ?lat > 39.28197345915285 AND ?lat < 39.283966520957385) AND  !(?lng > 9.065544605255127 AND ?lng < 9.069031476974487 AND ?lat > 39.28189456595625 AND ?lat < 39.283887630005594) AND  !(?lng%"
26,"SELECT DISTINCT (str(?label) as ?label) ?lng ?lat ?abstract ?link ?thumbnail  (GROUP_CONCAT(?type; separator=',') as ?types)  WHERE { ?res <http://www.w3.org/2003/01/geo/wgs84_pos#long> ?lng. ?res <http://www.w3.org/2003/01/geo/wgs84_pos#lat> ?lat. ?res rdfs:label ?label . ?res foaf:isPrimaryTopicOf ?link. ?res <http://dbpedia.org/ontology/thumbnail> ?thumbnail. ?res <http://dbpedia.org/ontology/abstract> ?abstract. ?res rdf:type ?type_url . ?type_url rdfs:label ?type . FILTER ((?lng > 9.061682224273681 AND ?lng < 9.075629711151123 AND ?lat > 39.28243020749205 AND ?lat < 39.29040206245058) AND  !(?lng > 9.064310789108276 AND ?lng < 9.071284532546995 AND ?lat > 39.2797810256669 AND ?lat < 39.283767217328936) AND  !(?lng > 9.065592885017395 AND ?lng < 9.069079756736755 AND ?lat > 39.28116376159559 AND ?lat < 39.28315684643896) AND  !(?lng > 9.065362215042114 AND ?lng < 9.068849086761474 AND ?lat > 39.28135476801672 AND ?lat < 39.28334784742531) AND  !(?lng > 9.065093994140625 AND ?lng < 9.068580865859985 AND ?lat > 39.282284878798094 AND ?lat < 39.28427793174147) AND  !(?lng > 9.065587520599365 AND ?lng < 9.069074392318725 AND ?lat > 39.28197345915285 AND ?lat < 39.283966520957385) AND  !(?lng > 9.065544605255127 AND ?lng < 9.069031476974487 AND ?lat > 39.28189456595625 AND ?lat < 39.283887630005594) AND  !(?lng "
27,"SELECT DISTINCT (str(?label) as ?label) ?lng ?lat ?abstract ?link ?thumbnail  (GROUP_CONCAT(?type; separator=',') as ?types)  WHERE { ?res <http://www.w3.org/2003/01/geo/wgs84_pos#long> ?lng. ?res <http://www.w3.org/2003/01/geo/wgs84_pos#lat> ?lat. ?res rdfs:label ?label . ?res foaf:isPrimaryTopicOf ?link. ?res <http://dbpedia.org/ontology/thumbnail> ?thumbnail. ?res <http://dbpedia.org/ontology/abstract> ?abstract. ?res rdf:type ?type_url . ?type_url rdfs:label ?type . FILTER ((?lng > 9.062669277191162 AND ?lng < 9.076616764068603 AND ?lat > 39.28385856489568 AND ?lat < 39.29183025727721) AND  !(?lng > 9.065093994140625 AND ?lng < 9.068580865859985 AND ?lat > 39.282284878798094 AND ?lat < 39.28427793174147) AND  !(?lng > 9.065587520599365 AND ?lng < 9.069074392318725 AND ?lat > 39.28197345915285 AND ?lat < 39.283966520957385) AND  !(?lng > 9.065544605255127 AND ?lng < 9.069031476974487 AND ?lat > 39.28189456595625 AND ?lat < 39.283887630005594) AND  !(?lng > 9.063795804977417 AND ?lng < 9.070769548416137 AND ?lat > 39.281001820960995 AND ?lat < 39.28498794315204) AND  !(?lng > 9.060308933258054 AND ?lng < 9.074256420135498 AND ?lat > 39.279207991967496 AND ?lat < 39.287180213663476) AND  !(?lng > 9.062068462371826 AND ?lng < 9.076015949249267 AND ?lat > 39.28130078799397 AND ?lat < 39.289272771500606) AND  !(?ln"
28,"SELECT DISTINCT (str(?label) as ?label) ?lng ?lat ?abstract ?link ?thumbnail  (GROUP_CONCAT(?type; separator=',') as ?types)  WHERE { ?res <http://www.w3.org/2003/01/geo/wgs84_pos#long> ?lng. ?res <http://www.w3.org/2003/01/geo/wgs84_pos#lat> ?lat. ?res rdfs:label ?label . ?res foaf:isPrimaryTopicOf ?link. ?res <http://dbpedia.org/ontology/thumbnail> ?thumbnail. ?res <http://dbpedia.org/ontology/abstract> ?abstract. ?res rdf:type ?type_url . ?type_url rdfs:label ?type . FILTER ((?lng > 9.062068462371826 AND ?lng < 9.076015949249267 AND ?lat > 39.28130078799397 AND ?lat < 39.289272771500606) AND  !(?lng > 9.064310789108276 AND ?lng < 9.071284532546995 AND ?lat > 39.2797810256669 AND ?lat < 39.283767217328936) AND  !(?lng > 9.065592885017395 AND ?lng < 9.069079756736755 AND ?lat > 39.28116376159559 AND ?lat < 39.28315684643896) AND  !(?lng > 9.065362215042114 AND ?lng < 9.068849086761474 AND ?lat > 39.28135476801672 AND ?lat < 39.28334784742531) AND  !(?lng > 9.065093994140625 AND ?lng < 9.068580865859985 AND ?lat > 39.282284878798094 AND ?lat < 39.28427793174147) AND  !(?lng > 9.065587520599365 AND ?lng < 9.069074392318725 AND ?lat > 39.28197345915285 AND ?lat < 39.283966520957385) AND  !(?lng > 9.065544605255127 AND ?lng < 9.069031476974487 AND ?lat > 39.28189456595625 AND ?lat < 39.283887630005594) AND  !(?lng%2"
29,"SELECT DISTINCT (str(?label) as ?label) ?lng ?lat ?abstract ?link ?thumbnail  (GROUP_CONCAT(?type; separator=',') as ?types)  WHERE { ?res <http://www.w3.org/2003/01/geo/wgs84_pos#long> ?lng. ?res <http://www.w3.org/2003/01/geo/wgs84_pos#lat> ?lat. ?res rdfs:label ?label . ?res foaf:isPrimaryTopicOf ?link. ?res <http://dbpedia.org/ontology/thumbnail> ?thumbnail. ?res <http://dbpedia.org/ontology/abstract> ?abstract. ?res rdf:type ?type_url . ?type_url rdfs:label ?type . FILTER ((?lng > 9.063313007354736 AND ?lng < 9.077260494232177 AND ?lat > 39.28410769401772 AND ?lat < 39.29207935804262) AND  !(?lng > 9.065093994140625 AND ?lng < 9.068580865859985 AND ?lat > 39.282284878798094 AND ?lat < 39.28427793174147) AND  !(?lng > 9.063795804977417 AND ?lng < 9.070769548416137 AND ?lat > 39.281001820960995 AND ?lat < 39.28498794315204) AND  !(?lng > 9.060308933258054 AND ?lng < 9.074256420135498 AND ?lat > 39.279207991967496 AND ?lat < 39.287180213663476) AND  !(?lng > 9.062068462371826 AND ?lng < 9.076015949249267 AND ?lat > 39.28130078799397 AND ?lat < 39.289272771500606) AND  !(?lng > 9.061682224273681 AND ?lng < 9.075629711151123 AND ?lat > 39.28243020749205 AND ?lat < 39.29040206245058) AND  !(?lng > 9.062669277191162 AND ?lng < 9.076616764068603 AND ?lat > 39.28385856489568 AND ?lat < 39.29183025727721) AND  LANG(?lab"
30,"SELECT DISTINCT (str(?label) as ?label) ?lng ?lat ?abstract ?link ?thumbnail  (GROUP_CONCAT(?type; separator=',') as ?types)  WHERE { ?res <http://www.w3.org/2003/01/geo/wgs84_pos#long> ?lng. ?res <http://www.w3.org/2003/01/geo/wgs84_pos#lat> ?lat. ?res rdfs:label ?label . ?res foaf:isPrimaryTopicOf ?link. ?res <http://dbpedia.org/ontology/thumbnail> ?thumbnail. ?res <http://dbpedia.org/ontology/abstract> ?abstract. ?res rdf:type ?type_url . ?type_url rdfs:label ?type . FILTER ((?lng > 9.06646728515625 AND ?lng < 9.080414772033691 AND ?lat > 39.284489690283785 AND ?lat < 39.29246131082844) AND  !(?lng > 9.063795804977417 AND ?lng < 9.070769548416137 AND ?lat > 39.281001820960995 AND ?lat < 39.28498794315204) AND  !(?lng > 9.060308933258054 AND ?lng < 9.074256420135498 AND ?lat > 39.279207991967496 AND ?lat < 39.287180213663476) AND  !(?lng > 9.062068462371826 AND ?lng < 9.076015949249267 AND ?lat > 39.28130078799397 AND ?lat < 39.289272771500606) AND  !(?lng > 9.061682224273681 AND ?lng < 9.075629711151123 AND ?lat > 39.28243020749205 AND ?lat < 39.29040206245058) AND  !(?lng > 9.062669277191162 AND ?lng < 9.076616764068603 AND ?lat > 39.28385856489568 AND ?lat < 39.29183025727721) AND  !(?lng > 9.063313007354736 AND ?lng < 9.077260494232177 AND ?lat > 39.28410769401772 AND ?lat < 39.29207935804262) AND  LANG(?labe"
31,"SELECT DISTINCT (str(?label) as ?label) ?lng ?lat ?abstract ?link ?thumbnail  (GROUP_CONCAT(?type; separator=',') as ?types)  WHERE { ?res <http://www.w3.org/2003/01/geo/wgs84_pos#long> ?lng. ?res <http://www.w3.org/2003/01/geo/wgs84_pos#lat> ?lat. ?res rdfs:label ?label . ?res foaf:isPrimaryTopicOf ?link. ?res <http://dbpedia.org/ontology/thumbnail> ?thumbnail. ?res <http://dbpedia.org/ontology/abstract> ?abstract. ?res rdf:type ?type_url . ?type_url rdfs:label ?type . FILTER ((?lng > 9.065115451812744 AND ?lng < 9.079062938690185 AND ?lat > 39.28757880092928 AND ?lat < 39.29555006984672) AND  !(?lng > 9.062068462371826 AND ?lng < 9.076015949249267 AND ?lat > 39.28130078799397 AND ?lat < 39.289272771500606) AND  !(?lng > 9.061682224273681 AND ?lng < 9.075629711151123 AND ?lat > 39.28243020749205 AND ?lat < 39.29040206245058) AND  !(?lng > 9.062669277191162 AND ?lng < 9.076616764068603 AND ?lat > 39.28385856489568 AND ?lat < 39.29183025727721) AND  !(?lng > 9.063313007354736 AND ?lng < 9.077260494232177 AND ?lat > 39.28410769401772 AND ?lat < 39.29207935804262) AND  !(?lng > 9.06646728515625 AND ?lng < 9.080414772033691 AND ?lat > 39.284489690283785 AND ?lat < 39.29246131082844) AND  LANG(?label)='it' AND LANG(?abstract)='it' AND LANG(?type)='en') } Limit 100"
32,"SELECT DISTINCT (str(?label) as ?label) ?lng ?lat ?abstract ?link ?thumbnail  (GROUP_CONCAT(?type; separator=',') as ?types)  WHERE { ?res <http://www.w3.org/2003/01/geo/wgs84_pos#long> ?lng. ?res <http://www.w3.org/2003/01/geo/wgs84_pos#lat> ?lat. ?res rdfs:label ?label . ?res foaf:isPrimaryTopicOf ?link. ?res <http://dbpedia.org/ontology/thumbnail> ?thumbnail. ?res <http://dbpedia.org/ontology/abstract> ?abstract. ?res rdf:type ?type_url . ?type_url rdfs:label ?type . FILTER ((?lng > 9.062325954437255 AND ?lng < 9.076273441314697 AND ?lat > 39.288442398889515 AND ?lat < 39.296413569501226) AND  !(?lng > 9.062068462371826 AND ?lng < 9.076015949249267 AND ?lat > 39.28130078799397 AND ?lat < 39.289272771500606) AND  !(?lng > 9.061682224273681 AND ?lng < 9.075629711151123 AND ?lat > 39.28243020749205 AND ?lat < 39.29040206245058) AND  !(?lng > 9.062669277191162 AND ?lng < 9.076616764068603 AND ?lat > 39.28385856489568 AND ?lat < 39.29183025727721) AND  !(?lng > 9.063313007354736 AND ?lng < 9.077260494232177 AND ?lat > 39.28410769401772 AND ?lat < 39.29207935804262) AND  !(?lng > 9.06646728515625 AND ?lng < 9.080414772033691 AND ?lat > 39.284489690283785 AND ?lat < 39.29246131082844) AND  !(?lng > 9.065115451812744 AND ?lng < 9.079062938690185 AND ?lat > 39.28757880092928 AND ?lat < 39.29555006984672) AND  LANG(?label"
33,"SELECT DISTINCT (str(?label) as ?label) ?lng ?lat ?abstract ?link ?thumbnail  (GROUP_CONCAT(?type; separator=',') as ?types)  WHERE { ?res <http://www.w3.org/2003/01/geo/wgs84_pos#long> ?lng. ?res <http://www.w3.org/2003/01/geo/wgs84_pos#lat> ?lat. ?res rdfs:label ?label . ?res foaf:isPrimaryTopicOf ?link. ?res <http://dbpedia.org/ontology/thumbnail> ?thumbnail. ?res <http://dbpedia.org/ontology/abstract> ?abstract. ?res rdf:type ?type_url . ?type_url rdfs:label ?type . FILTER ((?lng > 9.060373306274414 AND ?lng < 9.074320793151855 AND ?lat > 39.29093348718428 AND ?lat < 39.29890437421835) AND  !(?lng > 9.062669277191162 AND ?lng < 9.076616764068603 AND ?lat > 39.28385856489568 AND ?lat < 39.29183025727721) AND  !(?lng > 9.063313007354736 AND ?lng < 9.077260494232177 AND ?lat > 39.28410769401772 AND ?lat < 39.29207935804262) AND  !(?lng > 9.06646728515625 AND ?lng < 9.080414772033691 AND ?lat > 39.284489690283785 AND ?lat < 39.29246131082844) AND  !(?lng > 9.065115451812744 AND ?lng < 9.079062938690185 AND ?lat > 39.28757880092928 AND ?lat < 39.29555006984672) AND  !(?lng > 9.062325954437255 AND ?lng < 9.076273441314697 AND ?lat > 39.288442398889515 AND ?lat < 39.296413569501226) AND  LANG(?label)='it' AND LANG(?abstract)='it' AND LANG(?type)='en') } Limit 100"
34,"SELECT DISTINCT (str(?label) as ?label) ?lng ?lat ?abstract ?link ?thumbnail  (GROUP_CONCAT(?type; separator=',') as ?types)  WHERE { ?res <http://www.w3.org/2003/01/geo/wgs84_pos#long> ?lng. ?res <http://www.w3.org/2003/01/geo/wgs84_pos#lat> ?lat. ?res rdfs:label ?label . ?res foaf:isPrimaryTopicOf ?link. ?res <http://dbpedia.org/ontology/thumbnail> ?thumbnail. ?res <http://dbpedia.org/ontology/abstract> ?abstract. ?res rdf:type ?type_url . ?type_url rdfs:label ?type . FILTER ((?lng > 9.05972957611084 AND ?lng < 9.073677062988281 AND ?lat > 39.293690188264726 AND ?lat < 39.301660761467104) AND  !(?lng > 9.065115451812744 AND ?lng < 9.079062938690185 AND ?lat > 39.28757880092928 AND ?lat < 39.29555006984672) AND  !(?lng > 9.062325954437255 AND ?lng < 9.076273441314697 AND ?lat > 39.288442398889515 AND ?lat < 39.296413569501226) AND  !(?lng > 9.060373306274414 AND ?lng < 9.074320793151855 AND ?lat > 39.29093348718428 AND ?lat < 39.29890437421835) AND  LANG(?label)='it' AND LANG(?abstract)='it' AND LANG(?type)='en') } Limit 100"
35,"SELECT DISTINCT (str(?label) as ?label) ?lng ?lat ?abstract ?link ?thumbnail  (GROUP_CONCAT(?type; separator=',') as ?types)  WHERE { ?res <http://www.w3.org/2003/01/geo/wgs84_pos#long> ?lng. ?res <http://www.w3.org/2003/01/geo/wgs84_pos#lat> ?lat. ?res rdfs:label ?label . ?res foaf:isPrimaryTopicOf ?link. ?res <http://dbpedia.org/ontology/thumbnail> ?thumbnail. ?res <http://dbpedia.org/ontology/abstract> ?abstract. ?res rdf:type ?type_url . ?type_url rdfs:label ?type . FILTER ((?lng > 9.059686660766601 AND ?lng < 9.073634147644043 AND ?lat > 39.29638035817298 AND ?lat < 39.30435062509998) AND  !(?lng > 9.062325954437255 AND ?lng < 9.076273441314697 AND ?lat > 39.288442398889515 AND ?lat < 39.296413569501226) AND  !(?lng > 9.060373306274414 AND ?lng < 9.074320793151855 AND ?lat > 39.29093348718428 AND ?lat < 39.29890437421835) AND  !(?lng > 9.05972957611084 AND ?lng < 9.073677062988281 AND ?lat > 39.293690188264726 AND ?lat < 39.301660761467104) AND  LANG(?label)='it' AND LANG(?abstract)='it' AND LANG(?type)='en') } Limit 100"
36,"SELECT DISTINCT (str(?label) as ?label) ?lng ?lat ?abstract ?link ?thumbnail  (GROUP_CONCAT(?type; separator=',') as ?types)  WHERE { ?res <http://www.w3.org/2003/01/geo/wgs84_pos#long> ?lng. ?res <http://www.w3.org/2003/01/geo/wgs84_pos#lat> ?lat. ?res rdfs:label ?label . ?res foaf:isPrimaryTopicOf ?link. ?res <http://dbpedia.org/ontology/thumbnail> ?thumbnail. ?res <http://dbpedia.org/ontology/abstract> ?abstract. ?res rdf:type ?type_url . ?type_url rdfs:label ?type . FILTER ((?lng > 9.059300422668457 AND ?lng < 9.073247909545898 AND ?lat > 39.29858887718923 AND ?lat < 39.30655889266361) AND  !(?lng > 9.060373306274414 AND ?lng < 9.074320793151855 AND ?lat > 39.29093348718428 AND ?lat < 39.29890437421835) AND  !(?lng > 9.05972957611084 AND ?lng < 9.073677062988281 AND ?lat > 39.293690188264726 AND ?lat < 39.301660761467104) AND  !(?lng > 9.059686660766601 AND ?lng < 9.073634147644043 AND ?lat > 39.29638035817298 AND ?lat < 39.30435062509998) AND  LANG(?label)='it' AND LANG(?abstract)='it' AND LANG(?type)='en') } Limit 100"
37,"SELECT DISTINCT (str(?label) as ?label) ?lng ?lat ?abstract ?link ?thumbnail  (GROUP_CONCAT(?type; separator=',') as ?types)  WHERE { ?res <http://www.w3.org/2003/01/geo/wgs84_pos#long> ?lng. ?res <http://www.w3.org/2003/01/geo/wgs84_pos#lat> ?lat. ?res rdfs:label ?label . ?res foaf:isPrimaryTopicOf ?link. ?res <http://dbpedia.org/ontology/thumbnail> ?thumbnail. ?res <http://dbpedia.org/ontology/abstract> ?abstract. ?res rdf:type ?type_url . ?type_url rdfs:label ?type . FILTER ((?lng > 9.059150218963623 AND ?lng < 9.073097705841064 AND ?lat > 39.30172717909778 AND ?lat < 39.30969683723801) AND  !(?lng > 9.059686660766601 AND ?lng < 9.073634147644043 AND ?lat > 39.29638035817298 AND ?lat < 39.30435062509998) AND  !(?lng > 9.059300422668457 AND ?lng < 9.073247909545898 AND ?lat > 39.29858887718923 AND ?lat < 39.30655889266361) AND  LANG(?label)='it' AND LANG(?abstract)='it' AND LANG(?type)='en') } Limit 100"
38,"SELECT DISTINCT (str(?label) as ?label) ?lng ?lat ?abstract ?link ?thumbnail  (GROUP_CONCAT(?type; separator=',') as ?types)  WHERE { ?res <http://www.w3.org/2003/01/geo/wgs84_pos#long> ?lng. ?res <http://www.w3.org/2003/01/geo/wgs84_pos#lat> ?lat. ?res rdfs:label ?label . ?res foaf:isPrimaryTopicOf ?link. ?res <http://dbpedia.org/ontology/thumbnail> ?thumbnail. ?res <http://dbpedia.org/ontology/abstract> ?abstract. ?res rdf:type ?type_url . ?type_url rdfs:label ?type . FILTER ((?lng > 9.057154655456543 AND ?lng < 9.071102142333984 AND ?lat > 39.30446685144565 AND ?lat < 39.312436197621054) AND  !(?lng > 9.059300422668457 AND ?lng < 9.073247909545898 AND ?lat > 39.29858887718923 AND ?lat < 39.30655889266361) AND  !(?lng > 9.059150218963623 AND ?lng < 9.073097705841064 AND ?lat > 39.30172717909778 AND ?lat < 39.30969683723801) AND  LANG(?label)='it' AND LANG(?abstract)='it' AND LANG(?type)='en') } Limit 100"
