,query
78,"SELECT DISTINCT (str(?label) as ?label) ?lng ?lat ?abstract ?link ?thumbnail  (GROUP_CONCAT(?type; separator=',') as ?types)  WHERE { ?res <http://www.w3.org/2003/01/geo/wgs84_pos#long> ?lng. ?res <http://www.w3.org/2003/01/geo/wgs84_pos#lat> ?lat. ?res rdfs:label ?label . ?res foaf:isPrimaryTopicOf ?link. ?res <http://dbpedia.org/ontology/thumbnail> ?thumbnail. ?res <http://dbpedia.org/ontology/abstract> ?abstract. ?res rdf:type ?type_url . ?type_url rdfs:label ?type . FILTER ((?lng > 13.23753297328949 AND ?lng < 13.24148654937744 AND ?lat > 46.24155352553512 AND ?lat < 46.243334362066584) AND  !(?lng > 13.20732593536377 AND ?lng < 13.238954544067383 AND ?lat > 46.22940148359583 AND ?lat < 46.24364971251119) AND  !(?lng > 13.17586898803711 AND ?lng < 13.239126205444336 AND ?lat > 46.225155983470586 AND ?lat < 46.25365094608467) AND  !(?lng > 13.20706844329834 AND ?lng < 13.238697052001951 AND ?lat > 46.22753112890028 AND ?lat < 46.2417798433839) AND  !(?lng > 13.209643363952637 AND ?lng < 13.24127197265625 AND ?lat > 46.23023273189237 AND ?lat < 46.24448074500008) AND  !(?lng > 13.234587907791138 AND ?lng < 13.23854148387909 AND ?lat > 46.24091537837673 AND ?lat < 46.24269623562172) AND  !(?lng > 13.23604166507721 AND ?lng < 13.239995241165161 AND ?lat > 46.2409636106887 AND ?lat < 46.24274446636813) AND  !(?lng"
79,"SELECT DISTINCT (str(?label) as ?label) ?lng ?lat ?abstract ?link ?thumbnail  (GROUP_CONCAT(?type; separator=',') as ?types)  WHERE { ?res <http://www.w3.org/2003/01/geo/wgs84_pos#long> ?lng. ?res <http://www.w3.org/2003/01/geo/wgs84_pos#lat> ?lat. ?res rdfs:label ?label . ?res foaf:isPrimaryTopicOf ?link. ?res <http://dbpedia.org/ontology/thumbnail> ?thumbnail. ?res <http://dbpedia.org/ontology/abstract> ?abstract. ?res rdf:type ?type_url . ?type_url rdfs:label ?type . FILTER ((?lng > 13.236513733863829 AND ?lng < 13.240467309951782 AND ?lat > 46.241152829349254 AND ?lat < 46.24293367888687) AND  !(?lng > 13.20732593536377 AND ?lng < 13.238954544067383 AND ?lat > 46.22940148359583 AND ?lat < 46.24364971251119) AND  !(?lng > 13.17586898803711 AND ?lng < 13.239126205444336 AND ?lat > 46.225155983470586 AND ?lat < 46.25365094608467) AND  !(?lng > 13.20530891418457 AND ?lng < 13.236937522888184 AND ?lat > 46.22699673013862 AND ?lat < 46.24124558335628) AND  !(?lng > 13.20706844329834 AND ?lng < 13.238697052001951 AND ?lat > 46.22753112890028 AND ?lat < 46.2417798433839) AND  !(?lng > 13.209643363952637 AND ?lng < 13.24127197265625 AND ?lat > 46.23023273189237 AND ?lat < 46.24448074500008) AND  !(?lng > 13.23278546333313 AND ?lng < 13.236739039421082 AND ?lat > 46.239921041267664 AND ?lat < 46.24170193078725) AND  !(%3"
80,"SELECT DISTINCT (str(?label) as ?label) ?lng ?lat ?abstract ?link ?thumbnail  (GROUP_CONCAT(?type; separator=',') as ?types)  WHERE { ?res <http://www.w3.org/2003/01/geo/wgs84_pos#long> ?lng. ?res <http://www.w3.org/2003/01/geo/wgs84_pos#lat> ?lat. ?res rdfs:label ?label . ?res foaf:isPrimaryTopicOf ?link. ?res <http://dbpedia.org/ontology/thumbnail> ?thumbnail. ?res <http://dbpedia.org/ontology/abstract> ?abstract. ?res rdf:type ?type_url . ?type_url rdfs:label ?type . FILTER ((?lng > 13.235751986503601 AND ?lng < 13.239705562591553 AND ?lat > 46.2409636106887 AND ?lat < 46.24274446636813) AND  !(?lng > 13.20732593536377 AND ?lng < 13.238954544067383 AND ?lat > 46.22940148359583 AND ?lat < 46.24364971251119) AND  !(?lng > 13.17586898803711 AND ?lng < 13.239126205444336 AND ?lat > 46.225155983470586 AND ?lat < 46.25365094608467) AND  !(?lng > 13.20530891418457 AND ?lng < 13.236937522888184 AND ?lat > 46.22699673013862 AND ?lat < 46.24124558335628) AND  !(?lng > 13.20706844329834 AND ?lng < 13.238697052001951 AND ?lat > 46.22753112890028 AND ?lat < 46.2417798433839) AND  !(?lng > 13.209643363952637 AND ?lng < 13.24127197265625 AND ?lat > 46.23023273189237 AND ?lat < 46.24448074500008) AND  !(?lng > 13.232163190841675 AND ?lng < 13.236116766929626 AND ?lat > 46.23952775370656 AND ?lat < 46.241308655991496) AND  !(?"
81,"SELECT DISTINCT (str(?label) as ?label) ?lng ?lat ?abstract ?link ?thumbnail  (GROUP_CONCAT(?type; separator=',') as ?types)  WHERE { ?res <http://www.w3.org/2003/01/geo/wgs84_pos#long> ?lng. ?res <http://www.w3.org/2003/01/geo/wgs84_pos#lat> ?lat. ?res rdfs:label ?label . ?res foaf:isPrimaryTopicOf ?link. ?res <http://dbpedia.org/ontology/thumbnail> ?thumbnail. ?res <http://dbpedia.org/ontology/abstract> ?abstract. ?res rdf:type ?type_url . ?type_url rdfs:label ?type . FILTER ((?lng > 13.234630823135376 AND ?lng < 13.238584399223328 AND ?lat > 46.24049241628638 AND ?lat < 46.24227328726012) AND  !(?lng > 13.20732593536377 AND ?lng < 13.238954544067383 AND ?lat > 46.22940148359583 AND ?lat < 46.24364971251119) AND  !(?lng > 13.17586898803711 AND ?lng < 13.239126205444336 AND ?lat > 46.225155983470586 AND ?lat < 46.25365094608467) AND  !(?lng > 13.20530891418457 AND ?lng < 13.236937522888184 AND ?lat > 46.22699673013862 AND ?lat < 46.24124558335628) AND  !(?lng > 13.20706844329834 AND ?lng < 13.238697052001951 AND ?lat > 46.22753112890028 AND ?lat < 46.2417798433839) AND  !(?lng > 13.209643363952637 AND ?lng < 13.24127197265625 AND ?lat > 46.23023273189237 AND ?lat < 46.24448074500008) AND  !(?lng > 13.230934739112854 AND ?lng < 13.234888315200806 AND ?lat > 46.239078808799704 AND ?lat < 46.240859725656385) AND  !(%"
82,"SELECT DISTINCT (str(?label) as ?label) ?lng ?lat ?abstract ?link ?thumbnail  (GROUP_CONCAT(?type; separator=',') as ?types)  WHERE { ?res <http://www.w3.org/2003/01/geo/wgs84_pos#long> ?lng. ?res <http://www.w3.org/2003/01/geo/wgs84_pos#lat> ?lat. ?res rdfs:label ?label . ?res foaf:isPrimaryTopicOf ?link. ?res <http://dbpedia.org/ontology/thumbnail> ?thumbnail. ?res <http://dbpedia.org/ontology/abstract> ?abstract. ?res rdf:type ?type_url . ?type_url rdfs:label ?type . FILTER ((?lng > 13.233080506324768 AND ?lng < 13.23703408241272 AND ?lat > 46.24014736585037 AND ?lat < 46.24192824802387) AND  !(?lng > 13.20732593536377 AND ?lng < 13.238954544067383 AND ?lat > 46.22940148359583 AND ?lat < 46.24364971251119) AND  !(?lng > 13.17586898803711 AND ?lng < 13.239126205444336 AND ?lat > 46.225155983470586 AND ?lat < 46.25365094608467) AND  !(?lng > 13.20530891418457 AND ?lng < 13.236937522888184 AND ?lat > 46.22699673013862 AND ?lat < 46.24124558335628) AND  !(?lng > 13.20706844329834 AND ?lng < 13.238697052001951 AND ?lat > 46.22753112890028 AND ?lat < 46.2417798433839) AND  !(?lng > 13.209643363952637 AND ?lng < 13.24127197265625 AND ?lat > 46.23023273189237 AND ?lat < 46.24448074500008) AND  !(?lng > 13.230269551277159 AND ?lng < 13.234223127365112 AND ?lat > 46.238618729216334 AND ?lat < 46.24039966100608) AND  !(?"
83,"SELECT DISTINCT (str(?label) as ?label) ?lng ?lat ?abstract ?link ?thumbnail  (GROUP_CONCAT(?type; separator=',') as ?types)  WHERE { ?res <http://www.w3.org/2003/01/geo/wgs84_pos#long> ?lng. ?res <http://www.w3.org/2003/01/geo/wgs84_pos#lat> ?lat. ?res rdfs:label ?label . ?res foaf:isPrimaryTopicOf ?link. ?res <http://dbpedia.org/ontology/thumbnail> ?thumbnail. ?res <http://dbpedia.org/ontology/abstract> ?abstract. ?res rdf:type ?type_url . ?type_url rdfs:label ?type . FILTER ((?lng > 13.232066631317139 AND ?lng < 13.236020207405089 AND ?lat > 46.23962051046086 AND ?lat < 46.241401409735076) AND  !(?lng > 13.20732593536377 AND ?lng < 13.238954544067383 AND ?lat > 46.22940148359583 AND ?lat < 46.24364971251119) AND  !(?lng > 13.17586898803711 AND ?lng < 13.239126205444336 AND ?lat > 46.225155983470586 AND ?lat < 46.25365094608467) AND  !(?lng > 13.20530891418457 AND ?lng < 13.236937522888184 AND ?lat > 46.22699673013862 AND ?lat < 46.24124558335628) AND  !(?lng > 13.191661834716797 AND ?lng < 13.254919052124023 AND ?lat > 46.2114375081839 AND ?lat < 46.23993959249809) AND  !(?lng > 13.20706844329834 AND ?lng < 13.238697052001951 AND ?lat > 46.22753112890028 AND ?lat < 46.2417798433839) AND  !(?lng > 13.209643363952637 AND ?lng < 13.24127197265625 AND ?lat > 46.23023273189237 AND ?lat < 46.24448074500008) AND  !(?"
84,"SELECT DISTINCT (str(?label) as ?label) ?lng ?lat ?abstract ?link ?thumbnail  (GROUP_CONCAT(?type; separator=',') as ?types)  WHERE { ?res <http://www.w3.org/2003/01/geo/wgs84_pos#long> ?lng. ?res <http://www.w3.org/2003/01/geo/wgs84_pos#lat> ?lat. ?res rdfs:label ?label . ?res foaf:isPrimaryTopicOf ?link. ?res <http://dbpedia.org/ontology/thumbnail> ?thumbnail. ?res <http://dbpedia.org/ontology/abstract> ?abstract. ?res rdf:type ?type_url . ?type_url rdfs:label ?type . FILTER ((?lng > 13.230564594268799 AND ?lng < 13.23451817035675 AND ?lat > 46.23900460267621 AND ?lat < 46.24078552194146) AND  !(?lng > 13.20732593536377 AND ?lng < 13.238954544067383 AND ?lat > 46.22940148359583 AND ?lat < 46.24364971251119) AND  !(?lng > 13.17586898803711 AND ?lng < 13.239126205444336 AND ?lat > 46.225155983470586 AND ?lat < 46.25365094608467) AND  !(?lng > 13.20530891418457 AND ?lng < 13.236937522888184 AND ?lat > 46.22699673013862 AND ?lat < 46.24124558335628) AND  !(?lng > 13.191661834716797 AND ?lng < 13.254919052124023 AND ?lat > 46.2114375081839 AND ?lat < 46.23993959249809) AND  !(?lng > 13.20706844329834 AND ?lng < 13.238697052001951 AND ?lat > 46.22753112890028 AND ?lat < 46.2417798433839) AND  !(?lng > 13.209643363952637 AND ?lng < 13.24127197265625 AND ?lat > 46.23023273189237 AND ?lat < 46.24448074500008) AND  !(?ln"
85,"SELECT DISTINCT (str(?label) as ?label) ?lng ?lat ?abstract ?link ?thumbnail  (GROUP_CONCAT(?type; separator=',') as ?types)  WHERE { ?res <http://www.w3.org/2003/01/geo/wgs84_pos#long> ?lng. ?res <http://www.w3.org/2003/01/geo/wgs84_pos#lat> ?lat. ?res rdfs:label ?label . ?res foaf:isPrimaryTopicOf ?link. ?res <http://dbpedia.org/ontology/thumbnail> ?thumbnail. ?res <http://dbpedia.org/ontology/abstract> ?abstract. ?res rdf:type ?type_url . ?type_url rdfs:label ?type . FILTER ((?lng > 13.229244947433472 AND ?lng < 13.233198523521423 AND ?lat > 46.23850741906016 AND ?lat < 46.240288354462734) AND  !(?lng > 13.20732593536377 AND ?lng < 13.238954544067383 AND ?lat > 46.22940148359583 AND ?lat < 46.24364971251119) AND  !(?lng > 13.17586898803711 AND ?lng < 13.239126205444336 AND ?lat > 46.225155983470586 AND ?lat < 46.25365094608467) AND  !(?lng > 13.20530891418457 AND ?lng < 13.236937522888184 AND ?lat > 46.22699673013862 AND ?lat < 46.24124558335628) AND  !(?lng > 13.191661834716797 AND ?lng < 13.254919052124023 AND ?lat > 46.2114375081839 AND ?lat < 46.23993959249809) AND  !(?lng > 13.20706844329834 AND ?lng < 13.238697052001951 AND ?lat > 46.22753112890028 AND ?lat < 46.2417798433839) AND  !(?lng > 13.209643363952637 AND ?lng < 13.24127197265625 AND ?lat > 46.23023273189237 AND ?lat < 46.24448074500008) AND  !(?"
86,"SELECT DISTINCT (str(?label) as ?label) ?lng ?lat ?abstract ?link ?thumbnail  (GROUP_CONCAT(?type; separator=',') as ?types)  WHERE { ?res <http://www.w3.org/2003/01/geo/wgs84_pos#long> ?lng. ?res <http://www.w3.org/2003/01/geo/wgs84_pos#lat> ?lat. ?res rdfs:label ?label . ?res foaf:isPrimaryTopicOf ?link. ?res <http://dbpedia.org/ontology/thumbnail> ?thumbnail. ?res <http://dbpedia.org/ontology/abstract> ?abstract. ?res rdf:type ?type_url . ?type_url rdfs:label ?type . FILTER ((?lng > 13.228821158409119 AND ?lng < 13.232774734497069 AND ?lat > 46.23821801159735 AND ?lat < 46.23999895639329) AND  !(?lng > 13.20732593536377 AND ?lng < 13.238954544067383 AND ?lat > 46.22940148359583 AND ?lat < 46.24364971251119) AND  !(?lng > 13.17586898803711 AND ?lng < 13.239126205444336 AND ?lat > 46.225155983470586 AND ?lat < 46.25365094608467) AND  !(?lng > 13.20530891418457 AND ?lng < 13.236937522888184 AND ?lat > 46.22699673013862 AND ?lat < 46.24124558335628) AND  !(?lng > 13.191661834716797 AND ?lng < 13.254919052124023 AND ?lat > 46.2114375081839 AND ?lat < 46.23993959249809) AND  !(?lng > 13.20706844329834 AND ?lng < 13.238697052001951 AND ?lat > 46.22753112890028 AND ?lat < 46.2417798433839) AND  !(?lng > 13.209643363952637 AND ?lng < 13.24127197265625 AND ?lat > 46.23023273189237 AND ?lat < 46.24448074500008) AND  !(?l"
87,"SELECT DISTINCT (str(?label) as ?label) ?lng ?lat ?abstract ?link ?thumbnail  (GROUP_CONCAT(?type; separator=',') as ?types)  WHERE { ?res <http://www.w3.org/2003/01/geo/wgs84_pos#long> ?lng. ?res <http://www.w3.org/2003/01/geo/wgs84_pos#lat> ?lat. ?res rdfs:label ?label . ?res foaf:isPrimaryTopicOf ?link. ?res <http://dbpedia.org/ontology/thumbnail> ?thumbnail. ?res <http://dbpedia.org/ontology/abstract> ?abstract. ?res rdf:type ?type_url . ?type_url rdfs:label ?type . FILTER ((?lng > 13.227732181549072 AND ?lng < 13.231685757637024 AND ?lat > 46.237524169540514 AND ?lat < 46.23930513685652) AND  !(?lng > 13.20732593536377 AND ?lng < 13.238954544067383 AND ?lat > 46.22940148359583 AND ?lat < 46.24364971251119) AND  !(?lng > 13.17586898803711 AND ?lng < 13.239126205444336 AND ?lat > 46.225155983470586 AND ?lat < 46.25365094608467) AND  !(?lng > 13.19706916809082 AND ?lng < 13.228697776794434 AND ?lat > 46.22833271728795 AND ?lat < 46.242581223670726) AND  !(?lng > 13.20530891418457 AND ?lng < 13.236937522888184 AND ?lat > 46.22699673013862 AND ?lat < 46.24124558335628) AND  !(?lng > 13.191661834716797 AND ?lng < 13.254919052124023 AND ?lat > 46.2114375081839 AND ?lat < 46.23993959249809) AND  !(?lng > 13.20706844329834 AND ?lng < 13.238697052001951 AND ?lat > 46.22753112890028 AND ?lat < 46.2417798433839) AND  !(%3"
88,"SELECT DISTINCT (str(?label) as ?label) ?lng ?lat ?abstract ?link ?thumbnail  (GROUP_CONCAT(?type; separator=',') as ?types)  WHERE { ?res <http://www.w3.org/2003/01/geo/wgs84_pos#long> ?lng. ?res <http://www.w3.org/2003/01/geo/wgs84_pos#lat> ?lat. ?res rdfs:label ?label . ?res foaf:isPrimaryTopicOf ?link. ?res <http://dbpedia.org/ontology/thumbnail> ?thumbnail. ?res <http://dbpedia.org/ontology/abstract> ?abstract. ?res rdf:type ?type_url . ?type_url rdfs:label ?type . FILTER ((?lng > 13.227120637893677 AND ?lng < 13.231074213981628 AND ?lat > 46.23772082085393 AND ?lat < 46.239501781787276) AND  !(?lng > 13.20732593536377 AND ?lng < 13.238954544067383 AND ?lat > 46.22940148359583 AND ?lat < 46.24364971251119) AND  !(?lng > 13.17586898803711 AND ?lng < 13.239126205444336 AND ?lat > 46.225155983470586 AND ?lat < 46.25365094608467) AND  !(?lng > 13.19706916809082 AND ?lng < 13.228697776794434 AND ?lat > 46.22833271728795 AND ?lat < 46.242581223670726) AND  !(?lng > 13.20530891418457 AND ?lng < 13.236937522888184 AND ?lat > 46.22699673013862 AND ?lat < 46.24124558335628) AND  !(?lng > 13.191661834716797 AND ?lng < 13.254919052124023 AND ?lat > 46.2114375081839 AND ?lat < 46.23993959249809) AND  !(?lng > 13.20706844329834 AND ?lng < 13.238697052001951 AND ?lat > 46.22753112890028 AND ?lat < 46.2417798433839) AND  !(%3"
89,"SELECT DISTINCT (str(?label) as ?label) ?lng ?lat ?abstract ?link ?thumbnail  (GROUP_CONCAT(?type; separator=',') as ?types)  WHERE { ?res <http://www.w3.org/2003/01/geo/wgs84_pos#long> ?lng. ?res <http://www.w3.org/2003/01/geo/wgs84_pos#lat> ?lat. ?res rdfs:label ?label . ?res foaf:isPrimaryTopicOf ?link. ?res <http://dbpedia.org/ontology/thumbnail> ?thumbnail. ?res <http://dbpedia.org/ontology/abstract> ?abstract. ?res rdf:type ?type_url . ?type_url rdfs:label ?type . FILTER ((?lng > 13.227126002311707 AND ?lng < 13.231079578399658 AND ?lat > 46.237579825644126 AND ?lat < 46.2393607911537) AND  !(?lng > 13.20732593536377 AND ?lng < 13.238954544067383 AND ?lat > 46.22940148359583 AND ?lat < 46.24364971251119) AND  !(?lng > 13.17586898803711 AND ?lng < 13.239126205444336 AND ?lat > 46.225155983470586 AND ?lat < 46.25365094608467) AND  !(?lng > 13.19706916809082 AND ?lng < 13.228697776794434 AND ?lat > 46.22833271728795 AND ?lat < 46.242581223670726) AND  !(?lng > 13.20530891418457 AND ?lng < 13.236937522888184 AND ?lat > 46.22699673013862 AND ?lat < 46.24124558335628) AND  !(?lng > 13.191661834716797 AND ?lng < 13.254919052124023 AND ?lat > 46.2114375081839 AND ?lat < 46.23993959249809) AND  !(?lng > 13.20706844329834 AND ?lng < 13.238697052001951 AND ?lat > 46.22753112890028 AND ?lat < 46.2417798433839) AND  !(?"
90,"SELECT DISTINCT (str(?label) as ?label) ?lng ?lat ?abstract ?link ?thumbnail  (GROUP_CONCAT(?type; separator=',') as ?types)  WHERE { ?res <http://www.w3.org/2003/01/geo/wgs84_pos#long> ?lng. ?res <http://www.w3.org/2003/01/geo/wgs84_pos#lat> ?lat. ?res rdfs:label ?label . ?res foaf:isPrimaryTopicOf ?link. ?res <http://dbpedia.org/ontology/thumbnail> ?thumbnail. ?res <http://dbpedia.org/ontology/abstract> ?abstract. ?res rdf:type ?type_url . ?type_url rdfs:label ?type . FILTER ((?lng > 13.22679877281189 AND ?lng < 13.230752348899841 AND ?lat > 46.236878554613185 AND ?lat < 46.2386595428837) AND  !(?lng > 13.20732593536377 AND ?lng < 13.238954544067383 AND ?lat > 46.22940148359583 AND ?lat < 46.24364971251119) AND  !(?lng > 13.17586898803711 AND ?lng < 13.239126205444336 AND ?lat > 46.225155983470586 AND ?lat < 46.25365094608467) AND  !(?lng > 13.19706916809082 AND ?lng < 13.228697776794434 AND ?lat > 46.22833271728795 AND ?lat < 46.242581223670726) AND  !(?lng > 13.20530891418457 AND ?lng < 13.236937522888184 AND ?lat > 46.22699673013862 AND ?lat < 46.24124558335628) AND  !(?lng > 13.191661834716797 AND ?lng < 13.254919052124023 AND ?lat > 46.2114375081839 AND ?lat < 46.23993959249809) AND  !(?lng > 13.20706844329834 AND ?lng < 13.238697052001951 AND ?lat > 46.22753112890028 AND ?lat < 46.2417798433839) AND  !(?l"
91,"SELECT DISTINCT (str(?label) as ?label) ?lng ?lat ?abstract ?link ?thumbnail  (GROUP_CONCAT(?type; separator=',') as ?types)  WHERE { ?res <http://www.w3.org/2003/01/geo/wgs84_pos#long> ?lng. ?res <http://www.w3.org/2003/01/geo/wgs84_pos#lat> ?lat. ?res rdfs:label ?label . ?res foaf:isPrimaryTopicOf ?link. ?res <http://dbpedia.org/ontology/thumbnail> ?thumbnail. ?res <http://dbpedia.org/ontology/abstract> ?abstract. ?res rdf:type ?type_url . ?type_url rdfs:label ?type . FILTER ((?lng > 13.226165771484375 AND ?lng < 13.230119347572327 AND ?lat > 46.23634795734839 AND ?lat < 46.238128962840136) AND  !(?lng > 13.20732593536377 AND ?lng < 13.238954544067383 AND ?lat > 46.22940148359583 AND ?lat < 46.24364971251119) AND  !(?lng > 13.17586898803711 AND ?lng < 13.239126205444336 AND ?lat > 46.225155983470586 AND ?lat < 46.25365094608467) AND  !(?lng > 13.19706916809082 AND ?lng < 13.228697776794434 AND ?lat > 46.22833271728795 AND ?lat < 46.242581223670726) AND  !(?lng > 13.20530891418457 AND ?lng < 13.236937522888184 AND ?lat > 46.22699673013862 AND ?lat < 46.24124558335628) AND  !(?lng > 13.191661834716797 AND ?lng < 13.254919052124023 AND ?lat > 46.2114375081839 AND ?lat < 46.23993959249809) AND  !(?lng > 13.20706844329834 AND ?lng < 13.238697052001951 AND ?lat > 46.22753112890028 AND ?lat < 46.2417798433839) AND  !(%3"
92,"SELECT DISTINCT (str(?label) as ?label) ?lng ?lat ?abstract ?link ?thumbnail  (GROUP_CONCAT(?type; separator=',') as ?types)  WHERE { ?res <http://www.w3.org/2003/01/geo/wgs84_pos#long> ?lng. ?res <http://www.w3.org/2003/01/geo/wgs84_pos#lat> ?lat. ?res rdfs:label ?label . ?res foaf:isPrimaryTopicOf ?link. ?res <http://dbpedia.org/ontology/thumbnail> ?thumbnail. ?res <http://dbpedia.org/ontology/abstract> ?abstract. ?res rdf:type ?type_url . ?type_url rdfs:label ?type . FILTER ((?lng > 13.225296735763548 AND ?lng < 13.229250311851501 AND ?lat > 46.23606224900382 AND ?lat < 46.23784326376856) AND  !(?lng > 13.20732593536377 AND ?lng < 13.238954544067383 AND ?lat > 46.22940148359583 AND ?lat < 46.24364971251119) AND  !(?lng > 13.17586898803711 AND ?lng < 13.239126205444336 AND ?lat > 46.225155983470586 AND ?lat < 46.25365094608467) AND  !(?lng > 13.19706916809082 AND ?lng < 13.228697776794434 AND ?lat > 46.22833271728795 AND ?lat < 46.242581223670726) AND  !(?lng > 13.20530891418457 AND ?lng < 13.236937522888184 AND ?lat > 46.22699673013862 AND ?lat < 46.24124558335628) AND  !(?lng > 13.191661834716797 AND ?lng < 13.254919052124023 AND ?lat > 46.2114375081839 AND ?lat < 46.23993959249809) AND  !(?lng > 13.20706844329834 AND ?lng < 13.238697052001951 AND ?lat > 46.22753112890028 AND ?lat < 46.2417798433839) AND  !(?"
93,"SELECT DISTINCT (str(?label) as ?label) ?lng ?lat ?abstract ?link ?thumbnail  (GROUP_CONCAT(?type; separator=',') as ?types)  WHERE { ?res <http://www.w3.org/2003/01/geo/wgs84_pos#long> ?lng. ?res <http://www.w3.org/2003/01/geo/wgs84_pos#lat> ?lat. ?res rdfs:label ?label . ?res foaf:isPrimaryTopicOf ?link. ?res <http://dbpedia.org/ontology/thumbnail> ?thumbnail. ?res <http://dbpedia.org/ontology/abstract> ?abstract. ?res rdf:type ?type_url . ?type_url rdfs:label ?type . FILTER ((?lng > 13.22502851486206 AND ?lng < 13.228982090950012 AND ?lat > 46.235594723049495 AND ?lat < 46.23737575298821) AND  !(?lng > 13.20732593536377 AND ?lng < 13.238954544067383 AND ?lat > 46.22940148359583 AND ?lat < 46.24364971251119) AND  !(?lng > 13.17586898803711 AND ?lng < 13.239126205444336 AND ?lat > 46.225155983470586 AND ?lat < 46.25365094608467) AND  !(?lng > 13.19706916809082 AND ?lng < 13.228697776794434 AND ?lat > 46.22833271728795 AND ?lat < 46.242581223670726) AND  !(?lng > 13.20530891418457 AND ?lng < 13.236937522888184 AND ?lat > 46.22699673013862 AND ?lat < 46.24124558335628) AND  !(?lng > 13.191661834716797 AND ?lng < 13.254919052124023 AND ?lat > 46.2114375081839 AND ?lat < 46.23993959249809) AND  !(?lng > 13.20706844329834 AND ?lng < 13.238697052001951 AND ?lat > 46.22753112890028 AND ?lat < 46.2417798433839) AND  !(?"
94,"SELECT DISTINCT (str(?label) as ?label) ?lng ?lat ?abstract ?link ?thumbnail  (GROUP_CONCAT(?type; separator=',') as ?types)  WHERE { ?res <http://www.w3.org/2003/01/geo/wgs84_pos#long> ?lng. ?res <http://www.w3.org/2003/01/geo/wgs84_pos#lat> ?lat. ?res rdfs:label ?label . ?res foaf:isPrimaryTopicOf ?link. ?res <http://dbpedia.org/ontology/thumbnail> ?thumbnail. ?res <http://dbpedia.org/ontology/abstract> ?abstract. ?res rdf:type ?type_url . ?type_url rdfs:label ?type . FILTER ((?lng > 13.221745491027832 AND ?lng < 13.237559795379639 AND ?lat > 46.24031061578948 AND ?lat < 46.247433776457775) AND  !(?lng > 13.20732593536377 AND ?lng < 13.238954544067383 AND ?lat > 46.22940148359583 AND ?lat < 46.24364971251119) AND  !(?lng > 13.17586898803711 AND ?lng < 13.239126205444336 AND ?lat > 46.225155983470586 AND ?lat < 46.25365094608467) AND  !(?lng > 13.19706916809082 AND ?lng < 13.228697776794434 AND ?lat > 46.22833271728795 AND ?lat < 46.242581223670726) AND  !(?lng > 13.20530891418457 AND ?lng < 13.236937522888184 AND ?lat > 46.22699673013862 AND ?lat < 46.24124558335628) AND  !(?lng > 13.20706844329834 AND ?lng < 13.238697052001951 AND ?lat > 46.22753112890028 AND ?lat < 46.2417798433839) AND  !(?lng > 13.209643363952637 AND ?lng < 13.24127197265625 AND ?lat > 46.23023273189237 AND ?lat < 46.24448074500008) AND  !(%3"
95,"SELECT DISTINCT (str(?label) as ?label) ?lng ?lat ?abstract ?link ?thumbnail  (GROUP_CONCAT(?type; separator=',') as ?types)  WHERE { ?res <http://www.w3.org/2003/01/geo/wgs84_pos#long> ?lng. ?res <http://www.w3.org/2003/01/geo/wgs84_pos#lat> ?lat. ?res rdfs:label ?label . ?res foaf:isPrimaryTopicOf ?link. ?res <http://dbpedia.org/ontology/thumbnail> ?thumbnail. ?res <http://dbpedia.org/ontology/abstract> ?abstract. ?res rdf:type ?type_url . ?type_url rdfs:label ?type . FILTER ((?lng > 13.223676681518555 AND ?lng < 13.239490985870361 AND ?lat > 46.2415127140204 AND ?lat < 46.248635718615255) AND  !(?lng > 13.20732593536377 AND ?lng < 13.238954544067383 AND ?lat > 46.22940148359583 AND ?lat < 46.24364971251119) AND  !(?lng > 13.17586898803711 AND ?lng < 13.239126205444336 AND ?lat > 46.225155983470586 AND ?lat < 46.25365094608467) AND  !(?lng > 13.19706916809082 AND ?lng < 13.228697776794434 AND ?lat > 46.22833271728795 AND ?lat < 46.242581223670726) AND  !(?lng > 13.20706844329834 AND ?lng < 13.238697052001951 AND ?lat > 46.22753112890028 AND ?lat < 46.2417798433839) AND  !(?lng > 13.209643363952637 AND ?lng < 13.24127197265625 AND ?lat > 46.23023273189237 AND ?lat < 46.24448074500008) AND  !(?lng > 13.23278546333313 AND ?lng < 13.236739039421082 AND ?lat > 46.239921041267664 AND ?lat < 46.24170193078725) AND  !(%3"
