,query,results,error
440,"PREFIX dbpediaont:<http://dbpedia.org/ontology/>
PREFIX dcterms:<http://purl.org/dc/terms/>
PREFIX dbpediaprop:<http://dbpedia.org/property/>
SELECT ?wanted ?category ?mammal
WHERE
{
?wanted a dbpediaont:Lake .
?wanted dcterms:subject ?category .
?mammal dcterms:subject ?category .
?mammal a dbpediaont:Mammal .
?mammal dbpediaont:Family dbpedia:Phocidae .
?mammal dbpediaprop:trend ?trend .
FILTER regex(?trend, ""unknown"") .
}
",,HTTP Error 400: Bad Request
441,"PREFIX dbpediaont:<http://dbpedia.org/ontology/>
PREFIX dcterms:<http://purl.org/dc/terms/>
PREFIX dbpediaprop:<http://dbpedia.org/property/>
SELECT ?wanted ?category ?mammal
WHERE
{
?wanted a dbpediaont:Lake .
?wanted dcterms:subject ?category .
?mammal dcterms:subject ?category .
?mammal a dbpediaont:Mammal .
?mammal dbpediaont:family dbpedia:Animal .
?mammal dbpediaprop:trend ?trend .
FILTER regex(?trend, ""unknown"") .
}
",,HTTP Error 400: Bad Request
442,"PREFIX dbpediaont:<http://dbpedia.org/ontology/>
PREFIX dcterms:<http://purl.org/dc/terms/>
PREFIX dbpediaprop:<http://dbpedia.org/property/>
SELECT ?wanted ?category ?mammal
WHERE
{
?wanted a dbpediaont:Lake .
?wanted dcterms:subject ?category .
?mammal dcterms:subject ?category .
?mammal a dbpediaont:Mammal .
?mammal dbpediaont:family dbpedia:Species .
?mammal dbpediaprop:trend ?trend .
FILTER regex(?trend, ""unknown"") .
}
",,HTTP Error 400: Bad Request
443,"select distinct ?animal
where{
?lake a dbpedia-owl:Lake.
?animal dcterms:subject ?catlake.
?animal a dbpedia-owl:Mammal.
FILTER regex(?animal,""earless"", ""i"").
} LIMIT 100
",,HTTP Error 400: Bad Request
444,"PREFIX dbpediaont:<http://dbpedia.org/ontology/>
PREFIX dcterms:<http://purl.org/dc/terms/>
PREFIX dbpediaprop:<http://dbpedia.org/property/>
SELECT ?wanted ?category ?mammal
WHERE
{
?wanted a dbpediaont:Lake .
?wanted dcterms:subject ?category .
?mammal dcterms:subject ?category .
?mammal a dbpediaont:Mammal .
?mammal dbpediaont:family dbpedia:Hundsrobben .
?mammal dbpediaprop:trend ?trend .
FILTER regex(?trend, ""unknown"") .
}
",,HTTP Error 400: Bad Request
445,"PREFIX dbpediaont:<http://dbpedia.org/ontology/>
PREFIX dcterms:<http://purl.org/dc/terms/>
PREFIX dbpediaprop:<http://dbpedia.org/property/>
SELECT ?wanted ?category ?mammal
WHERE
{
?wanted a dbpediaont:Lake .
?wanted dcterms:subject ?category .
?mammal dcterms:subject ?category .
?mammal a dbpediaont:Mammal .
?mammal dbpediaont:family dbpedia:Foca .
?mammal dbpediaprop:trend ?trend .
FILTER regex(?trend, ""unknown"") .
}
",,HTTP Error 400: Bad Request
446,"select distinct ?animal,?lake
where{
?lake a dbpedia-owl:Lake.
?animal dcterms:subject ?catlake.
?animal a dbpedia-owl:Mammal.
FILTER regex(?animal,""earless"", ""i"").
} LIMIT 100
",,HTTP Error 400: Bad Request
447,"select distinct ?animal,?lake
where{
?lake a dbpedia-owl:Lake.
?animal dcterms:subject ?catlake.
?lake dcterms:subject ?catlake.
?animal a dbpedia-owl:Mammal.
FILTER regex(?animal,""earless"", ""i"").
} LIMIT 100
",,HTTP Error 400: Bad Request
448,"select distinct ?prop
where{
?lake a dbpedia-owl:Lake.
?animal dbpedia-prop:trend ?prop
?animal a dbpedia-owl:Mammal.
FILTER regex(?animal,""earless"", ""i"").
} LIMIT 100
",,HTTP Error 400: Bad Request
449,"select distinct ?prop
where{
?lake a dbpedia-owl:Lake.
?animal dbpedia-property:trend ?prop
?animal a dbpedia-owl:Mammal.
FILTER regex(?animal,""earless"", ""i"").
} LIMIT 100
",,HTTP Error 400: Bad Request
450,"select distinct ?prop
where{
?lake a dbpedia-owl:Lake.
?animal dbpedia-property:trend ?prop
?animal a dbpedia-owl:Mammal.
FILTER regex(?animal,""earless"", ""i"").
} LIMIT 100
",,HTTP Error 400: Bad Request
451,"select distinct ?animal,?lake
where{
?lake a dbpedia-owl:Lake.

?animal a dbpedia-owl:Mammal.
FILTER regex(?animal,""earless"", ""i"").
} LIMIT 100
",,HTTP Error 400: Bad Request
452,"PREFIX dbpediaont:<http://dbpedia.org/ontology/>
PREFIX dcterms:<http://purl.org/dc/terms/>
PREFIX dbpediaprop:<http://dbpedia.org/property/>
SELECT ?wanted ?category ?mammal
WHERE
{
?wanted a dbpediaont:Lake .
?wanted dcterms:subject ?category .
?mammal dcterms:subject ?category .
?mammal a dbpediaont:Mammal .

?mammal dbpediaprop:trend ?trend .
FILTER regex(?trend, ""unknown"") .
}
?mammal dbpediaont:family dbpedia:Foca .",,HTTP Error 400: Bad Request
453,"PREFIX dbpediaont:<http://dbpedia.org/ontology/>
PREFIX dcterms:<http://purl.org/dc/terms/>
PREFIX dbpediaprop:<http://dbpedia.org/property/>
SELECT ?wanted ?category ?mammal
WHERE
{
?wanted a dbpediaont:Lake .
?wanted dcterms:subject ?category .
?mammal dcterms:subject ?category .
?mammal a dbpediaont:Mammal .
?mammal dbpediaont:familia dbpedia:Earless_seal .
?mammal dbpediaprop:trend ?trend .
FILTER regex(?trend, ""unknown"") .
}
",,HTTP Error 400: Bad Request
454,"PREFIX dbpediaont:<http://dbpedia.org/ontology/>
PREFIX dcterms:<http://purl.org/dc/terms/>
PREFIX dbpediaprop:<http://dbpedia.org/property/>
SELECT ?wanted ?category ?mammal
WHERE
{
?wanted a dbpediaont:Lake .
?wanted dcterms:subject ?category .
?mammal dcterms:subject ?category .
?mammal a dbpediaont:Mammal .
?mammal dbpediaont:familia dbpedia:Earless_seal .
?mammal dbpediaprop:trend ?trend .
FILTER regex(?trend, ""unknown"") .
}
",,HTTP Error 400: Bad Request
455,"PREFIX dbpediaont:<http://dbpedia.org/ontology/>
PREFIX dcterms:<http://purl.org/dc/terms/>
PREFIX dbpediaprop:<http://dbpedia.org/property/>
SELECT ?wanted ?category ?mammal
WHERE
{
?wanted a dbpediaont:Lake .
?wanted dcterms:subject ?category .
?mammal dcterms:subject ?category .
?mammal a dbpediaont:Mammal .
?mammal dbpediaprop:familia dbpedia:Earless_seal .
?mammal dbpediaprop:trend ?trend .
FILTER regex(?trend, ""unknown"") .
}
",,HTTP Error 400: Bad Request
456,"PREFIX dbpediaont:<http://dbpedia.org/ontology/>
PREFIX dcterms:<http://purl.org/dc/terms/>
PREFIX dbpediaprop:<http://dbpedia.org/property/>
SELECT ?wanted ?category ?mammal
WHERE
{
?wanted a dbpediaont:Lake .
?wanted dcterms:subject ?category .
?mammal dcterms:subject ?category .
?mammal a dbpediaont:Mammal .
?mammal dbpediaprop:familia dbpedia:Earless_seal .
?mammal dbpediaprop:trend ?trend .

}
",,HTTP Error 400: Bad Request
457,"PREFIX dbpediaont:<http://dbpedia.org/ontology/>
PREFIX dcterms:<http://purl.org/dc/terms/>
PREFIX dbpediaprop:<http://dbpedia.org/property/>
SELECT ?wanted ?category ?mammal
WHERE
{
?wanted a dbpediaont:Lake .
?wanted dcterms:subject ?category .
?mammal dcterms:subject ?category .
?mammal a dbpediaont:Mammal .
?mammal dbpediaprop:familia dbpedia:Earless_seal .


}
",,HTTP Error 400: Bad Request
458,"select distinct ?x ?y ?prenom where
{
?x dbpedia-owl:birthPlace <http://dbpedia.org/resource/Boston>.
?x dbpedia-owl:abstract ?a.
filter regex(?a,""guitar"",""i"").

?y a dbpedia-owl:Person.
?y dbpedia-owl:abstract ?b.
filter regex(?b,""nazi"",""i"").
filter regex(?b,""actress"",""i"").

?y foaf:givenName ?prenom.

}Limit 100",,HTTP Error 400: Bad Request
459,"PREFIX dbpediaont:<http://dbpedia.org/ontology/>
PREFIX dcterms:<http://purl.org/dc/terms/>
PREFIX dbpediaprop:<http://dbpedia.org/property/>
SELECT ?wanted ?category ?mammal
WHERE
{
?wanted a dbpediaont:Lake .
?mammal a dbpediaont:Mammal .
?mammal dbpediaprop:familia dbpedia:Earless_seal .
?mammal dbpediaprop:trend ?trend .

}
",,HTTP Error 400: Bad Request
460,"PREFIX dbpediaont:<http://dbpedia.org/ontology/>
PREFIX dcterms:<http://purl.org/dc/terms/>
PREFIX dbpediaprop:<http://dbpedia.org/property/>
SELECT ?wanted ?category ?mammal
WHERE
{
?wanted a dbpediaont:Lake .
?mammal a dbpediaont:Mammal .
?mammal dbpediaprop:familia dbpedia:Earless_seal .
?mammal dbpediaprop:trend ?trend .

}
",,HTTP Error 400: Bad Request
461,"PREFIX dbpediaont:<http://dbpedia.org/ontology/>
PREFIX dcterms:<http://purl.org/dc/terms/>
PREFIX dbpediaprop:<http://dbpedia.org/property/>
SELECT ?wanted  ?mammal
WHERE
{
?wanted a dbpediaont:Lake .
?mammal a dbpediaont:Mammal .
?mammal dbpediaprop:familia dbpedia:Earless_seal .
?mammal dbpediaprop:trend ?trend .

}
",,HTTP Error 400: Bad Request
462,"select distinct ?x ?y ?prenom where
{
?x dbpedia-owl:birthPlace <http://dbpedia.org/resource/Boston>.
?x dbpedia-owl:abstract ?a.
filter regex(?a,""guitar"",""i"").

?y a dbpedia-owl:Person.
?y dbpedia-owl:abstract ?b.
filter regex(?b,""nazi"",""i"").
filter regex(?b,""actress"",""i"").

?y do:givenName ?prenom.


}Limit 100",,HTTP Error 400: Bad Request
463,"PREFIX dbpediaont:<http://dbpedia.org/ontology/>
PREFIX dcterms:<http://purl.org/dc/terms/>
PREFIX dbpediaprop:<http://dbpedia.org/property/>
SELECT ?wanted ?category ?mammal
WHERE
{
?wanted a dbpediaont:Lake .
?wanted dcterms:subject ?category .
?mammal dcterms:subject ?category .
?mammal a dbpediaont:Mammal .
?mammal dbpediaprop:familia dbpedia:Earless_seal .
?mammal dbpediaprop:trend ?trend .

}
",,HTTP Error 400: Bad Request
464,"PREFIX dbpediaont:<http://dbpedia.org/ontology/>
PREFIX dcterms:<http://purl.org/dc/terms/>
PREFIX dbpediaprop:<http://dbpedia.org/property/>
SELECT ?wanted ?category ?mammal
WHERE
{
?wanted a dbpediaont:Lake .
?wanted dcterms:subject ?category .
?mammal dcterms:subject ?category .
?mammal a dbpediaont:Mammal .
?mammal dbpediaprop:familia dbpedia:Earless_seal .
?mammal dbpediaprop:trend ?trend .
FILTER regex(?trend, """") .
}
",,HTTP Error 400: Bad Request
465,"select distinct ?x ?y ?prenom where
{
?x dbpedia-owl:birthPlace <http://dbpedia.org/resource/Boston>.
?x dbpedia-owl:abstract ?a.
filter regex(?a,""guitar"",""i"").

?y a dbpedia-owl:Person.
?y dbpedia-owl:abstract ?b.
filter regex(?b,""nazi"",""i"").
filter regex(?b,""actress"",""i"").

?y foaf:givenName ?prenom.
filter regex(?a,?prenom,""i"").


}Limit 100",,HTTP Error 400: Bad Request
466,"PREFIX dbpediaont:<http://dbpedia.org/ontology/>
PREFIX dcterms:<http://purl.org/dc/terms/>
PREFIX dbpediaprop:<http://dbpedia.org/property/>
SELECT ?wanted ?category ?mammal
WHERE
{
?wanted a dbpediaont:Lake .
?wanted dcterms:subject ?category .
?mammal dcterms:subject ?category .
?mammal a dbpediaont:Mammal .
?mammal dbpediaprop:familia dbpedia:Earless_seal .
?mammal dbpediaprop:trend ?trend .
FILTER regex(?trend, ""earless"") .
}
",,HTTP Error 400: Bad Request
467,"PREFIX dbpediaont:<http://dbpedia.org/ontology/>
PREFIX dcterms:<http://purl.org/dc/terms/>
PREFIX dbpediaprop:<http://dbpedia.org/property/>
SELECT ?wanted ?category ?mammal
WHERE
{
?wanted a dbpediaont:Lake .
?wanted dcterms:subject ?category .
?mammal dcterms:subject ?category .
?mammal a dbpediaont:Mammal .
?mammal dbpediaprop:familia dbpedia:Earless_seal .
?mammal dbpediaprop:trend ?trend .
FILTER regex(?trend, ""ear"", ""i"") .
}
",,HTTP Error 400: Bad Request
468,"PREFIX dbpediaont:<http://dbpedia.org/ontology/>
PREFIX dcterms:<http://purl.org/dc/terms/>
PREFIX dbpediaprop:<http://dbpedia.org/property/>
SELECT ?wanted ?category ?mammal
WHERE
{
?wanted a dbpediaont:Lake .
?wanted dcterms:subject ?category .
?mammal dcterms:subject ?category .
?mammal a dbpediaont:Mammal .
?mammal dbpediaprop:familia dbpedia:Earless_seal .
?mammal dbpediaprop:trend ?trend .
FILTER regex(?trend, ""unknown"", ""i"") .
}
",,HTTP Error 400: Bad Request
469,"select distinct ?x ?y ?prenom where
{
?x dbpedia-owl:birthPlace <http://dbpedia.org/resource/Boston>.
?x dbpedia-owl:abstract ?a.
filter regex(?a,""guitar"",""i"").

?y a dbpedia-owl:Person.
?y dbpedia-owl:abstract ?b.
filter regex(?b,""nazi"",""i"").
filter regex(?b,""actress"",""i"").

?y foaf:givenName ?prenom.
filter regex(?a,?prenom,""i"").


}Limit 100",,HTTP Error 400: Bad Request
470,"select distinct ?x ?y ?prenom where
{
?x dbpedia-owl:birthPlace <http://dbpedia.org/resource/Boston>.
?x dbpedia-owl:abstract ?a.
filter regex(?a,""guitar"",""i"").

?y a dbpedia-owl:Person.
?y dbpedia-owl:abstract ?b.
filter regex(?b,""nazi"",""i"").
filter regex(?b,""actress"",""i"").

?y foaf:givenName ?prenom.
#filter regex(?a,?prenom,""i"").


}Limit 100",,HTTP Error 400: Bad Request
471,"PREFIX dbpediaont:<http://dbpedia.org/ontology/>
PREFIX dcterms:<http://purl.org/dc/terms/>
PREFIX dbpediaprop:<http://dbpedia.org/property/>
SELECT ?animal ?categorie ?mammal
WHERE
{
?animal a dbpediaont:Lake .
?animal dcterms:subject ?categorie .
?mammal dcterms:subject ?categorie .
?mammal a dbpediaont:Mammal .
?mammal dbpediaprop:familia dbpedia:Earless_seal .
?mammal dbpediaprop:trend ?trend .
FILTER regex(?trend, ""unknown"", ""i"") .
}
",,HTTP Error 400: Bad Request
